/Reviews,,,,,,,,,,,,,
/@slot1,/@slot12,/@slot2,/Review/@rid,/Review/#id,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/#id,/Review/sentences/sentence/Opinions/Opinion/@category,/Review/sentences/sentence/Opinions/Opinion/@from,/Review/sentences/sentence/Opinions/Opinion/@polarity,/Review/sentences/sentence/Opinions/Opinion/@target,/Review/sentences/sentence/Opinions/Opinion/@to,/Review/sentences/sentence/text
u,u,u,Review-g1120021-d4097420_1,15,Review-g1120021-d4097420_1:4,,100,RESTAURANT#PRICES,0,neutral,NULL,0,Water en 2 glazen wijn inclusief voor 32€.
u,u,u,Review-g1120021-d4097420_1,15,Review-g1120021-d4097420_1:5,,101,SERVICE#GENERAL,28,positive,bediening,37,Zeer vriendelijke en vlotte bediening.
u,u,u,Review-g1120021-d4097420_1,15,Review-g1120021-d4097420_1:6,,102,RESTAURANT#GENERAL,0,positive,NULL,0,Een aanrader!
u,u,u,Review-g1120021-d4097420_3,16,Review-g1120021-d4097420_3:1,,103,,,,,,In de vorige vestiging was de keuken en de bediening op restaurantniveau.
u,u,u,Review-g1120021-d4097420_3,16,Review-g1120021-d4097420_3:2,,104,RESTAURANT#GENERAL,0,negative,NULL,0,Nu is het nog geen brasseriebeoordeling waard.
u,u,u,Review-g1120021-d4097420_3,16,Review-g1120021-d4097420_3:3,,105,RESTAURANT#GENERAL,0,negative,NULL,0,Met gezin (6 personen) gaan eten en viel echt tegen.
u,u,u,Review-g1120021-d4097420_4,17,Review-g1120021-d4097420_4:1,,106,FOOD#QUALITY,7,positive,broodje met vol-au-vent,30,"Lekker broodje met vol-au-vent Aan 8,5€!"
u,u,u,Review-g1120021-d4097420_4,17,Review-g1120021-d4097420_4:2,,107,FOOD#PRICES,0,negative,NULL,0,Duur.
u,u,u,Review-g1120021-d4097420_4,17,Review-g1120021-d4097420_4:3,,108,SERVICE#GENERAL,0,negative,bediening,9,Bediening was niet vriendelijk.
u,u,u,Review-g1120021-d4097420_4,17,Review-g1120021-d4097420_4:4,,109,AMBIENCE#GENERAL,0,negative,sfeer,5,Sfeer was ok maar niet zo aangenaam
u,u,u,Review-g1549789-d1745655_1,18,Review-g1549789-d1745655_1:1,,110,RESTAURANT#GENERAL,0,positive,the village,11,"The Village, een echte aanrader!"
u,u,u,Review-g1549789-d1745655_1,18,Review-g1549789-d1745655_1:2,,111,FOOD#QUALITY,47,positive,eten,51,"Gezellige sfeer, vriendelijke bediening en het eten is TOP!"
u,u,u,Review-g1549789-d1745655_1,18,Review-g1549789-d1745655_1:2,,111,SERVICE#GENERAL,30,positive,bediening,39,"Gezellige sfeer, vriendelijke bediening en het eten is TOP!"
u,u,u,Review-g1549789-d1745655_1,18,Review-g1549789-d1745655_1:2,,111,AMBIENCE#GENERAL,10,positive,sfeer,15,"Gezellige sfeer, vriendelijke bediening en het eten is TOP!"
u,u,u,Review-g1549789-d1745655_1,18,Review-g1549789-d1745655_1:3,,112,AMBIENCE#GENERAL,0,positive,NULL,0,"Romantiek of gezelligheid, even genieten,...alaise!!"
u,u,u,Review-g1549789-d1745655_1,18,Review-g1549789-d1745655_1:4,,113,RESTAURANT#GENERAL,0,positive,NULL,0,Keep up the good work!
u,u,u,Review-g1549789-d1745655_2,19,Review-g1549789-d1745655_2:1,,114,,,,,,"Vroeger bij de zuiderparel ging ik regelmatig eten, nu is het concept veranderd naar eetcafé wat ook wilt zeggen dat de kaart volledig is aangepast."
u,u,u,Review-g1549789-d1745655_2,19,Review-g1549789-d1745655_2:2,,115,RESTAURANT#GENERAL,0,positive,NULL,0,"Maar moet eerlijk zeggen, het was en blijft hier top om te eten."
u,u,u,Review-g1549789-d1745655_2,19,Review-g1549789-d1745655_2:3,,116,FOOD#STYLE_OPTIONS,88,positive,kaart,93,"Mooie aankleding van de zaak, super vriendelijke bediening en voor ieder wat wils op de kaart."
u,u,u,Review-g1549789-d1745655_2,19,Review-g1549789-d1745655_2:3,,116,SERVICE#GENERAL,49,positive,bediening,58,"Mooie aankleding van de zaak, super vriendelijke bediening en voor ieder wat wils op de kaart."
u,u,u,Review-g1549789-d1745655_2,19,Review-g1549789-d1745655_2:3,,116,AMBIENCE#GENERAL,24,positive,zaak,28,"Mooie aankleding van de zaak, super vriendelijke bediening en voor ieder wat wils op de kaart."
u,u,u,Review-g1549789-d1745655_2,19,Review-g1549789-d1745655_2:4,,117,FOOD#QUALITY,44,positive,tapas schotel,57,"Wat ik zelf leuk vind om te doen hier is de Tapas schotel, maar ook hun village gras met bijhorende saus, hun mosselen en de legendarische Pelt stoofvlees is super lekker."
u,u,u,Review-g1549789-d1745655_2,19,Review-g1549789-d1745655_2:4,,117,FOOD#QUALITY,72,positive,village gras met bijhorende saus,104,"Wat ik zelf leuk vind om te doen hier is de Tapas schotel, maar ook hun village gras met bijhorende saus, hun mosselen en de legendarische Pelt stoofvlees is super lekker."
u,u,u,Review-g1549789-d1745655_2,19,Review-g1549789-d1745655_2:4,,117,FOOD#QUALITY,139,positive,pelt stoofvlees,154,"Wat ik zelf leuk vind om te doen hier is de Tapas schotel, maar ook hun village gras met bijhorende saus, hun mosselen en de legendarische Pelt stoofvlees is super lekker."
u,u,u,Review-g1549789-d1745655_2,19,Review-g1549789-d1745655_2:4,,117,FOOD#QUALITY,110,positive,mosselen,118,"Wat ik zelf leuk vind om te doen hier is de Tapas schotel, maar ook hun village gras met bijhorende saus, hun mosselen en de legendarische Pelt stoofvlees is super lekker."
u,u,u,Review-g1549789-d1745655_2,19,Review-g1549789-d1745655_2:5,,118,AMBIENCE#GENERAL,0,positive,NULL,0,"Ook de gezelligheid om van in de sofa te zitten of aan de toog te hangen en van een lekkere Cocktail te genieten, het is hier allemaal."
u,u,u,Review-g1549789-d1745655_2,19,Review-g1549789-d1745655_2:5,,118,DRINKS#QUALITY,92,positive,cocktail,100,"Ook de gezelligheid om van in de sofa te zitten of aan de toog te hangen en van een lekkere Cocktail te genieten, het is hier allemaal."
u,u,u,Review-g1549789-d1745655_2,19,Review-g1549789-d1745655_2:6,,119,RESTAURANT#GENERAL,0,positive,tanja,5,"Tanja, je bent goed bezig!!!!!"
u,u,u,Review-g1549789-d1745655_3,20,Review-g1549789-d1745655_3:1,,120,SERVICE#GENERAL,0,negative,NULL,0,We wilden met vier personen reserveren voor een hapje te eten bij voorheen de zuiderparel (telefoon deed het meerdere malen niet)!!!!
u,u,u,Review-g1549789-d1745655_3,20,Review-g1549789-d1745655_3:2,,121,SERVICE#GENERAL,0,negative,NULL,0,Of ze namen gewoon niet op.
u,u,u,Review-g1549789-d1745655_3,20,Review-g1549789-d1745655_3:3,,122,,,,,,We zijn over gegaan tot actie en toch maar gewaagd vertrokken op hoop dat er nog plaats was!!
u,u,u,Review-g1549789-d1745655_3,20,Review-g1549789-d1745655_3:4,,123,SERVICE#GENERAL,108,positive,garcon van dienst,125,En ja er was zeker plaats (3 uur met vier personen in de zaak gezeten) we werden wel zeer goed ontvangen de garcon van dienst was dan ook het enige aansprakelijke in de zaak!
u,u,u,Review-g1549789-d1745655_3,20,Review-g1549789-d1745655_3:5,,124,FOOD#QUALITY,67,negative,eten,71,De zaak is mooi maar koel omdat er geen volk te vertoeven was: het eten gewoon SCHANDALIG!!!!
u,u,u,Review-g1549789-d1745655_3,20,Review-g1549789-d1745655_3:5,,124,AMBIENCE#GENERAL,3,neutral,zaak,7,De zaak is mooi maar koel omdat er geen volk te vertoeven was: het eten gewoon SCHANDALIG!!!!
u,u,u,Review-g1549789-d1745655_3,20,Review-g1549789-d1745655_3:6,,125,FOOD#QUALITY,46,negative,dressing,54,Sla van de aldi de kwaliteit was slecht en de dressing was al precies maand over datum!
u,u,u,Review-g1549789-d1745655_3,20,Review-g1549789-d1745655_3:6,,125,FOOD#QUALITY,0,negative,sla,3,Sla van de aldi de kwaliteit was slecht en de dressing was al precies maand over datum!
u,u,u,Review-g1549789-d1745655_3,20,Review-g1549789-d1745655_3:7,,126,FOOD#QUALITY,3,negative,huisbereide garnaal kroketten,32,De huisbereide garnaal kroketten kwamen van de makro!!!!
u,u,u,Review-g1549789-d1745655_3,20,Review-g1549789-d1745655_3:8,,127,RESTAURANT#GENERAL,57,negative,zaak,61,Stond een vrouwelijk personeelslid gewoon te roken in de zaak dit is allemaal jammer en voor ons Wker niet voor herhaling vatbaar.
u,u,u,Review-g1549789-d1745655_3,20,Review-g1549789-d1745655_3:8,,127,SERVICE#GENERAL,10,negative,vrouwelijk personeelslid,34,Stond een vrouwelijk personeelslid gewoon te roken in de zaak dit is allemaal jammer en voor ons Wker niet voor herhaling vatbaar.
u,u,u,Review-g1549789-d1745655_3,20,Review-g1549789-d1745655_3:9,,128,RESTAURANT#GENERAL,0,negative,NULL,0,maar wel een aanrader mocht je op je privacy gesteld zijn!!!!
u,u,u,Review-g188636-d1227444_1,21,Review-g188636-d1227444_1:1,,129,AMBIENCE#GENERAL,26,positive,interieur,35,zowel het concept als het Interieur is orgineel.
u,u,u,Review-g188636-d1227444_1,21,Review-g188636-d1227444_1:1,,129,RESTAURANT#GENERAL,10,positive,concept,17,zowel het concept als het Interieur is orgineel.
u,u,u,Review-g188636-d1227444_1,21,Review-g188636-d1227444_1:2,,130,,,,,,Bart de eigenaar doet de zaal en 1 kok maakt de gerechten.
u,u,u,Review-g188636-d1227444_1,21,Review-g188636-d1227444_1:3,,131,FOOD#QUALITY,42,positive,bordjes,49,Daarom kleine kaart met enkel super verse bordjes.
u,u,u,Review-g188636-d1227444_1,21,Review-g188636-d1227444_1:3,,131,FOOD#STYLE_OPTIONS,14,neutral,kaart,19,Daarom kleine kaart met enkel super verse bordjes.
u,u,u,Review-g188636-d1227444_1,21,Review-g188636-d1227444_1:4,,132,DRINKS#STYLE_OPTIONS,3,positive,wijnkeuze,12,De wijnkeuze is fantastisch en prijs kwaliteit is zeer correct.
u,u,u,Review-g188636-d1227444_1,21,Review-g188636-d1227444_1:4,,132,RESTAURANT#GENERAL,0,positive,NULL,0,De wijnkeuze is fantastisch en prijs kwaliteit is zeer correct.
u,u,u,Review-g188636-d1227444_1,21,Review-g188636-d1227444_1:4,,132,RESTAURANT#PRICES,0,positive,NULL,0,De wijnkeuze is fantastisch en prijs kwaliteit is zeer correct.
u,u,u,Review-g188636-d1227444_3,22,Review-g188636-d1227444_3:1,,133,FOOD#QUALITY,46,positive,steak tartare,59,"Leuke sfeer, gemoedelijke ontvangst, de beste steak tartare die we ooit hebben gegeten (de gebakken moet je ook zeker eens proberen!), wijn aangepast aan je eigen smaak,..."
u,u,u,Review-g188636-d1227444_3,22,Review-g188636-d1227444_3:1,,133,SERVICE#GENERAL,26,neutral,ontvangst,35,"Leuke sfeer, gemoedelijke ontvangst, de beste steak tartare die we ooit hebben gegeten (de gebakken moet je ook zeker eens proberen!), wijn aangepast aan je eigen smaak,..."
u,u,u,Review-g188636-d1227444_3,22,Review-g188636-d1227444_3:1,,133,AMBIENCE#GENERAL,6,positive,sfeer,11,"Leuke sfeer, gemoedelijke ontvangst, de beste steak tartare die we ooit hebben gegeten (de gebakken moet je ook zeker eens proberen!), wijn aangepast aan je eigen smaak,..."
u,u,u,Review-g188636-d1227444_3,22,Review-g188636-d1227444_3:1,,133,DRINKS#STYLE_OPTIONS,135,positive,wijn,139,"Leuke sfeer, gemoedelijke ontvangst, de beste steak tartare die we ooit hebben gegeten (de gebakken moet je ook zeker eens proberen!), wijn aangepast aan je eigen smaak,..."
u,u,u,Review-g188636-d1227444_3,22,Review-g188636-d1227444_3:1,,133,FOOD#QUALITY,91,positive,gebakken,99,"Leuke sfeer, gemoedelijke ontvangst, de beste steak tartare die we ooit hebben gegeten (de gebakken moet je ook zeker eens proberen!), wijn aangepast aan je eigen smaak,..."
u,u,u,Review-g188636-d1227444_3,22,Review-g188636-d1227444_3:2,,134,RESTAURANT#GENERAL,0,positive,NULL,0,Kortom een absolute AANRADER!!
u,u,u,Review-g188636-d1227444_4,23,Review-g188636-d1227444_4:1,,135,RESTAURANT#GENERAL,9,positive,restaurant,19,Geweldig restaurant buiten het echte centrum van Antwerpen.
u,u,u,Review-g188636-d1227444_4,23,Review-g188636-d1227444_4:2,,136,SERVICE#GENERAL,94,positive,bediening,103,"Sublieme, ongedwongen sfeer, weinig couverts (reserveren is noodzakelijk) en een fantastische bediening."
u,u,u,Review-g188636-d1227444_4,23,Review-g188636-d1227444_4:2,,136,RESTAURANT#MISCELLANEOUS,36,neutral,couverts,44,"Sublieme, ongedwongen sfeer, weinig couverts (reserveren is noodzakelijk) en een fantastische bediening."
u,u,u,Review-g188636-d1227444_4,23,Review-g188636-d1227444_4:2,,136,AMBIENCE#GENERAL,22,positive,sfeer,27,"Sublieme, ongedwongen sfeer, weinig couverts (reserveren is noodzakelijk) en een fantastische bediening."
u,u,u,Review-g188636-d1227444_4,23,Review-g188636-d1227444_4:3,,137,FOOD#QUALITY,4,positive,eten,8,Het eten is top (die steak tartaar!) en het is heerlijk om je te laten verrassen door hun wijnkeuze.
u,u,u,Review-g188636-d1227444_4,23,Review-g188636-d1227444_4:3,,137,FOOD#QUALITY,21,positive,steak tartaar,34,Het eten is top (die steak tartaar!) en het is heerlijk om je te laten verrassen door hun wijnkeuze.
u,u,u,Review-g188636-d1227444_4,23,Review-g188636-d1227444_4:3,,137,DRINKS#STYLE_OPTIONS,90,positive,wijnkeuze,99,Het eten is top (die steak tartaar!) en het is heerlijk om je te laten verrassen door hun wijnkeuze.
u,u,u,Review-g188636-d1227444_4,23,Review-g188636-d1227444_4:4,,138,RESTAURANT#PRICES,14,neutral,zaak,18,"Geen goedkope zaak, maar prijs/kwaliteit zeer correct."
u,u,u,Review-g188636-d1227444_4,23,Review-g188636-d1227444_4:4,,138,RESTAURANT#GENERAL,14,positive,zaak,18,"Geen goedkope zaak, maar prijs/kwaliteit zeer correct."
u,u,u,Review-g188636-d1227444_4,23,Review-g188636-d1227444_4:5,,139,RESTAURANT#GENERAL,0,positive,NULL,0,Een absolute aanrader!
u,u,u,Review-g188636-d1790921_1,24,Review-g188636-d1790921_1:1,,140,,,,,,In de namiddag gestopt voor koffie.
u,u,u,Review-g188636-d1790921_1,24,Review-g188636-d1790921_1:2,,141,,,,,,En ja op het Antwerpse Zuid staat hip niet altijd gelijk aan kwaliteit.
u,u,u,Review-g188636-d1790921_1,24,Review-g188636-d1790921_1:3,,142,SERVICE#GENERAL,3,negative,koffies en warme choco,25,De koffies en warme choco waren naar mijn mening veel te duur geprijsd en werden te koud opgediend.
u,u,u,Review-g188636-d1790921_1,24,Review-g188636-d1790921_1:3,,142,DRINKS#PRICES,3,negative,koffies en warme choco,25,De koffies en warme choco waren naar mijn mening veel te duur geprijsd en werden te koud opgediend.
u,u,u,Review-g188636-d1790921_1,24,Review-g188636-d1790921_1:4,,143,DRINKS#QUALITY,6,negative,koffie,12,Lauwe koffie is gewoon niet accepteerbaar.
u,u,u,Review-g188636-d1790921_1,24,Review-g188636-d1790921_1:5,,144,,,,,,"Vooral om dat de zaak zo goed als leeg was, is dit niet aanvaardbaar."
u,u,u,Review-g188636-d1790921_1,24,Review-g188636-d1790921_1:6,,145,SERVICE#GENERAL,0,negative,NULL,0,Geeft ook geen goede indruk dat je toog vol afwas staat van de afgelopen uren terwijl er ca 8 mensen in de zaak aanwezig zijn.
u,u,u,Review-g188636-d1790921_1,24,Review-g188636-d1790921_1:7,,146,RESTAURANT#GENERAL,0,negative,NULL,0,Mij zien ze hier niet meer.
u,u,u,Review-g188636-d1790921_1,24,Review-g188636-d1790921_1:8,,147,FOOD#STYLE_OPTIONS,7,neutral,taart,12,Portie taart was voldoende groot en daar viel op zich weinig op aan te merken.
u,u,u,Review-g188636-d1790921_1,24,Review-g188636-d1790921_1:8,,147,FOOD#QUALITY,7,neutral,taart,12,Portie taart was voldoende groot en daar viel op zich weinig op aan te merken.
u,u,u,Review-g188636-d1790921_2,25,Review-g188636-d1790921_2:1,,148,FOOD#QUALITY,82,neutral,sausje,88,"Enig adresje waar je lekkere pastrami kan eten, wordt geserveerd met een speciaal sausje en op dikke sneden brood."
u,u,u,Review-g188636-d1790921_2,25,Review-g188636-d1790921_2:1,,148,FOOD#QUALITY,29,positive,pastrami,37,"Enig adresje waar je lekkere pastrami kan eten, wordt geserveerd met een speciaal sausje en op dikke sneden brood."
u,u,u,Review-g188636-d1790921_2,25,Review-g188636-d1790921_2:1,,148,FOOD#STYLE_OPTIONS,108,neutral,brood,113,"Enig adresje waar je lekkere pastrami kan eten, wordt geserveerd met een speciaal sausje en op dikke sneden brood."
u,u,u,Review-g188636-d1790921_2,25,Review-g188636-d1790921_2:2,,149,AMBIENCE#GENERAL,54,positive,sfeer,59,Ook de koffie is er lekker en er heerst een gezellige sfeer.
u,u,u,Review-g188636-d1790921_2,25,Review-g188636-d1790921_2:2,,149,DRINKS#QUALITY,7,positive,koffie,13,Ook de koffie is er lekker en er heerst een gezellige sfeer.
u,u,u,Review-g188636-d1790921_2,25,Review-g188636-d1790921_2:3,,150,RESTAURANT#GENERAL,0,positive,NULL,0,Leuk om te lunchen.
u,u,u,Review-g188636-d1790921_3,26,Review-g188636-d1790921_3:1,,151,FOOD#QUALITY,0,positive,NULL,0,Heerlijk gegeten bij caffe internazionale.
u,u,u,Review-g188636-d1790921_3,26,Review-g188636-d1790921_3:2,,152,AMBIENCE#GENERAL,66,positive,cafe,70,Na bij het hotel uitgecheckt te hebben zijn we naar het gezellige cafe getogen.
u,u,u,Review-g188636-d1790921_3,26,Review-g188636-d1790921_3:3,,153,FOOD#STYLE_OPTIONS,0,positive,NULL,0,Hier hebben we uitgebreid ontbeten en van een goede kop koffie genoten.
u,u,u,Review-g188636-d1790921_3,26,Review-g188636-d1790921_3:3,,153,DRINKS#QUALITY,56,positive,koffie,62,Hier hebben we uitgebreid ontbeten en van een goede kop koffie genoten.
u,u,u,Review-g188636-d1790921_3,26,Review-g188636-d1790921_3:4,,154,FOOD#QUALITY,21,positive,eten,25,De kwaliteit van het eten was heerlijk en net als de sfeer alsof je bij vrienden thuis o bezoek was.
u,u,u,Review-g188636-d1790921_3,26,Review-g188636-d1790921_3:4,,154,AMBIENCE#GENERAL,53,positive,sfeer,58,De kwaliteit van het eten was heerlijk en net als de sfeer alsof je bij vrienden thuis o bezoek was.
u,u,u,Review-g188636-d1790921_3,26,Review-g188636-d1790921_3:5,,155,SERVICE#GENERAL,3,positive,bediening,12,De bediening was vriendelijk en correct.
u,u,u,Review-g188636-d1790921_3,26,Review-g188636-d1790921_3:6,,156,RESTAURANT#GENERAL,0,positive,NULL,0,"Een absolute aanrader voor lekker ontbijt, bruch en/of koffie!"
u,u,u,Review-g188636-d3907081_1,27,Review-g188636-d3907081_1:1,,157,FOOD#QUALITY,3,positive,keuken van à l'infintise,27,De keuken van à L'infintise is een unieke ervaring in geheel Antwerpen.
u,u,u,Review-g188636-d3907081_1,27,Review-g188636-d3907081_1:2,,158,FOOD#PRICES,54,positive,culinaire creaties,72,Voor een schappelijke prijs serveert de chef ons zijn culinaire creaties waar zijn persoonlijke stijl tot zijn recht komt.
u,u,u,Review-g188636-d3907081_1,27,Review-g188636-d3907081_1:3,,159,SERVICE#GENERAL,0,positive,marc,4,Marc is een kunstenaar die weet om te gaan met de smaken en uiterlijk van lekker eten.
u,u,u,Review-g188636-d3907081_1,27,Review-g188636-d3907081_1:3,,159,FOOD#QUALITY,81,positive,eten,85,Marc is een kunstenaar die weet om te gaan met de smaken en uiterlijk van lekker eten.
u,u,u,Review-g188636-d3907081_1,27,Review-g188636-d3907081_1:3,,159,FOOD#STYLE_OPTIONS,81,positive,eten,85,Marc is een kunstenaar die weet om te gaan met de smaken en uiterlijk van lekker eten.
u,u,u,Review-g188636-d3907081_4,28,Review-g188636-d3907081_4:1,,160,,,,,,Je valt er van de ene verbazing in de andere.
u,u,u,Review-g188636-d3907081_4,28,Review-g188636-d3907081_4:2,,161,RESTAURANT#GENERAL,4,positive,concept,11,Het concept is zeer origineel.
u,u,u,Review-g188636-d3907081_4,28,Review-g188636-d3907081_4:3,,162,FOOD#QUALITY,4,positive,eten,8,"Het eten is fantastisch, zeer creatief, lekker, ik heb er geen woorden voor."
u,u,u,Review-g188636-d3907081_4,28,Review-g188636-d3907081_4:4,,163,SERVICE#GENERAL,13,positive,service,20,Vriendelijke service.
u,u,u,Review-g188636-d3907081_4,28,Review-g188636-d3907081_4:5,,164,RESTAURANT#GENERAL,0,positive,NULL,0,Ik kom hier graag terug.
u,u,u,Review-g188636-d3907081_4,28,Review-g188636-d3907081_4:6,,165,SERVICE#GENERAL,15,negative,wachttijden,26,Spijtig dat de wachttijden zo lang zijn.
u,u,u,Review-g188636-d3907081_4,28,Review-g188636-d3907081_4:7,,166,,,,,,We hebben alvast gereserveerd voor december.
u,u,u,Review-g188636-d3907081_4,28,Review-g188636-d3907081_4:8,,167,FOOD#QUALITY,21,positive,chef,25,Voor mij verdient de chef 4 sterren.
u,u,u,Review-g188636-d4080718_1,29,Review-g188636-d4080718_1:1,,168,RESTAURANT#GENERAL,0,positive,NULL,0,"Leuk ingericht, genoeg keuze, goed prijs/kwaliteitverhouding."
u,u,u,Review-g188636-d4080718_1,29,Review-g188636-d4080718_1:1,,168,RESTAURANT#PRICES,0,positive,NULL,0,"Leuk ingericht, genoeg keuze, goed prijs/kwaliteitverhouding."
u,u,u,Review-g188636-d4080718_1,29,Review-g188636-d4080718_1:1,,168,FOOD#STYLE_OPTIONS,23,neutral,keuze,28,"Leuk ingericht, genoeg keuze, goed prijs/kwaliteitverhouding."
u,u,u,Review-g188636-d4080718_1,29,Review-g188636-d4080718_1:1,,168,AMBIENCE#GENERAL,0,positive,NULL,0,"Leuk ingericht, genoeg keuze, goed prijs/kwaliteitverhouding."
u,u,u,Review-g188636-d4080718_1,29,Review-g188636-d4080718_1:2,,169,,,,,,Wij zijn er rond 21u nog binnen gevallen dus er was weinig volk aanwezig.
u,u,u,Review-g188636-d4080718_2,30,Review-g188636-d4080718_2:1,,170,,,,,,"Wij kwamen hier gisteren met 2 met een Grouponbon, menu met fles wijn en halve liter water."
u,u,u,Review-g188636-d4080718_2,30,Review-g188636-d4080718_2:2,,171,SERVICE#GENERAL,3,positive,ontvangst,12,De ontvangst was zéér vriendelijk en hartelijk.
u,u,u,Review-g188636-d4080718_2,30,Review-g188636-d4080718_2:3,,172,FOOD#QUALITY,36,positive,hoofdschotel,48,"Het voorgerecht was héél lekker, de hoofdschotel ook."
u,u,u,Review-g188636-d4080718_2,30,Review-g188636-d4080718_2:3,,172,FOOD#QUALITY,4,positive,voorgerecht,15,"Het voorgerecht was héél lekker, de hoofdschotel ook."
