/Reviews,,,,,,,
/Review/@rid,/Review/#id,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/#id,/Review/sentences/sentence/Opinions/Opinion/@category,/Review/sentences/sentence/Opinions/Opinion/@polarity,/Review/sentences/sentence/text
197,44,197:0,,192,LAPTOP#GENERAL,positive,It is by far one of the greatest investments I have ever made.
284,45,284:0,,193,,,Consumer Report recommended Toshiba.
284,45,284:1,,194,LAPTOP#GENERAL,positive,"Am very glad I bought it, great netbook, low price."
284,45,284:1,,194,LAPTOP#PRICE,positive,"Am very glad I bought it, great netbook, low price."
299,46,299:0,,195,LAPTOP#QUALITY,positive,Very good quality and well made.
299,46,299:1,,196,LAPTOP#PORTABILITY,positive,Great pick for portability and affordability.
299,46,299:1,,196,LAPTOP#PRICE,positive,Great pick for portability and affordability.
299,46,299:2,,197,LAPTOP#DESIGN_FEATURES,positive,The black model also has a very nice seamless appearance - one of the better looking notebooks I've seen.
321,47,321:0,,198,DISPLAY#QUALITY,negative,The only problem is a lack of screen resolutions!
321,47,321:0,,198,LAPTOP#GENERAL,positive,The only problem is a lack of screen resolutions!
325,48,325:0,,199,LAPTOP#PRICE,positive,"If you need an affordable, entry-level laptop, this will fit the bill."
325,48,325:0,,199,LAPTOP#MISCELLANEOUS,positive,"If you need an affordable, entry-level laptop, this will fit the bill."
325,48,325:1,,200,LAPTOP#PORTABILITY,negative,"I dislike the weight and size, cubersome."
325,48,325:1,,200,LAPTOP#DESIGN_FEATURES,negative,"I dislike the weight and size, cubersome."
325,48,325:2,,201,MULTIMEDIA_DEVICES#QUALITY,negative,I dislike the quality and the placement of the speakers.
325,48,325:2,,201,MULTIMEDIA_DEVICES#DESIGN_FEATURES,negative,I dislike the quality and the placement of the speakers.
325,48,325:3,,202,LAPTOP#GENERAL,neutral,"Overall, it's ok."
326,49,326:0,,203,LAPTOP#DESIGN_FEATURES,negative,"Laptop is advertised as a 15"" but the casing looks like that of a 17""."
326,49,326:1,,204,LAPTOP#DESIGN_FEATURES,negative,This laptop is very large and barely fits in any carrying cases.
326,49,326:1,,204,LAPTOP#PORTABILITY,negative,This laptop is very large and barely fits in any carrying cases.
326,49,326:2,,205,LAPTOP#OPERATION_PERFORMANCE,positive,Peformance is good for the price.
326,49,326:2,,205,LAPTOP#PRICE,neutral,Peformance is good for the price.
326,49,326:3,,206,LAPTOP#PORTABILITY,negative,"If you're not wanting to be mobile, this is a good laptop to sit on a desk."
326,49,326:3,,206,LAPTOP#GENERAL,positive,"If you're not wanting to be mobile, this is a good laptop to sit on a desk."
8,50,8:0,,207,LAPTOP#QUALITY,negative,Had to have this computer repaired twice in the first 5 months after purchasing it.
8,50,8:1,,208,LAPTOP#MISCELLANEOUS,negative,Not good for a person who gets online daily.
8,50,8:2,,209,LAPTOP#MISCELLANEOUS,neutral,May be better for the occasional web surfer.
83,51,83:0,,210,LAPTOP#GENERAL,positive,"I just got this laptop for college, and so far I am very happy with it."
83,51,83:1,TRUE,211,,,I really wanted a Mac over a pc because I used a Mac in high school.
83,51,83:2,,212,LAPTOP#USABILITY,positive,It is so much easier to use
81,52,81:0,,213,KEYBOARD#GENERAL,positive,"Good keyboard, long battery life, largest hard drive and windows 7."
81,52,81:0,,213,BATTERY#OPERATION_PERFORMANCE,positive,"Good keyboard, long battery life, largest hard drive and windows 7."
81,52,81:0,,213,HARD_DISC#DESIGN_FEATURES,positive,"Good keyboard, long battery life, largest hard drive and windows 7."
81,52,81:0,,213,OS#GENERAL,positive,"Good keyboard, long battery life, largest hard drive and windows 7."
81,52,81:1,,214,COMPANY#GENERAL,positive,And Toshiba is a quality supplier.
80,53,80:0,,215,LAPTOP#GENERAL,positive,I love this little one.
80,53,80:1,,216,KEYBOARD#QUALITY,positive,The keyboard has a wonderful nature feel.
80,53,80:2,TRUE,217,,,I like it better than my big Dell Laptop.
80,53,80:3,TRUE,218,,,Seriously considering a larger laptop to replace the Dell
44,54,44:0,,219,BATTERY#OPERATION_PERFORMANCE,positive,great battery life.
44,54,44:1,,220,KEYBOARD#DESIGN_FEATURES,positive,Keyboard is reasonable size.
44,54,44:2,,221,DISPLAY#DESIGN_FEATURES,negative,Small screen somewhat limiting but great for travel.
44,54,44:2,,221,LAPTOP#PORTABILITY,positive,Small screen somewhat limiting but great for travel.
44,54,44:3,,222,POWER_SUPPLY#DESIGN_FEATURES,negative,Charger seems large for this class of computer.
200,55,200:0,,223,LAPTOP#GENERAL,positive,"Great Laptop for the price, works well with action pack games."
200,55,200:0,,223,LAPTOP#PRICE,neutral,"Great Laptop for the price, works well with action pack games."
200,55,200:0,,223,LAPTOP#MISCELLANEOUS,positive,"Great Laptop for the price, works well with action pack games."
200,55,200:1,,224,KEYBOARD#DESIGN_FEATURES,negative,"The only thing that I have, is the key broad is a little dark to see the letters, would help if it was a little lighter then it is."
200,55,200:1,,224,KEYBOARD#USABILITY,negative,"The only thing that I have, is the key broad is a little dark to see the letters, would help if it was a little lighter then it is."
200,55,200:2,,225,LAPTOP#GENERAL,positive,but other then that I would give this product a 4 in hafe stars.
206,56,206:0,,226,LAPTOP#MISCELLANEOUS,positive,Good for every day computing and web browsing.
177,57,177:0,,227,LAPTOP#MISCELLANEOUS,positive,A great computer for light home use and business use.
177,57,177:1,,228,LAPTOP#MISCELLANEOUS,neutral,Might not make the avid gamer happy but I don't really think that is what this computer is designed for.
177,57,177:2,,229,DISPLAY#QUALITY,positive,"Crisp screen, great battery life, and plenty of storage."
177,57,177:2,,229,BATTERY#OPERATION_PERFORMANCE,positive,"Crisp screen, great battery life, and plenty of storage."
177,57,177:2,,229,HARD_DISC#DESIGN_FEATURES,positive,"Crisp screen, great battery life, and plenty of storage."
177,57,177:3,,230,LAPTOP#GENERAL,positive,Very happy.
276,58,276:0,,231,,,"My son and his family have a hard time financially because he is self-employed so the family had no computer of any kind, and kyle the oldest child is 12 and really need something to help him in school."
276,58,276:1,,232,,,so we got a good deal on hsn for an ascer notebook and we bought it for him.
276,58,276:2,,233,LAPTOP#GENERAL,positive,He loves it and it is easy to use and well the schools start teaching the kids early about computers so it was easy for him to get started.
276,58,276:2,,233,LAPTOP#USABILITY,positive,He loves it and it is easy to use and well the schools start teaching the kids early about computers so it was easy for him to get started.
276,58,276:3,,234,,,now he mows yards so he can earn the money for the wireless internet.
276,58,276:4,,235,LAPTOP#MISCELLANEOUS,positive,I would recomend this acer to parents and grandparents it can really help them in school.
191,59,191:0,,236,LAPTOP#MISCELLANEOUS,negative,MY ONLY PROBLEM IS I CAN NOT REG. THE PRODUCT KEY.
191,59,191:1,,237,LAPTOP#MISCELLANEOUS,negative,"IT WANT TAKE IT, IT KEEP SAYING ERROR."
191,59,191:2,,238,LAPTOP#GENERAL,positive,"HELP, HELP, OTHER THAN THAT GETS A GREAT LITTLE WONDER."
237,60,237:0,,239,LAPTOP#OPERATION_PERFORMANCE,positive,It's fast and has excellent battery life.
237,60,237:0,,239,BATTERY#OPERATION_PERFORMANCE,positive,It's fast and has excellent battery life.
237,60,237:1,,240,DISPLAY#QUALITY,positive,The screen shows great colors.
247,61,247:0,,241,LAPTOP#OPERATION_PERFORMANCE,positive,I was surprised with the performance and quality of this HP Laptop.
247,61,247:0,,241,LAPTOP#QUALITY,positive,I was surprised with the performance and quality of this HP Laptop.
247,61,247:1,,242,LAPTOP#OPERATION_PERFORMANCE,positive,the speed is fine.
247,61,247:2,,243,,,Laptop is to be used like a Netbook.
247,61,247:3,,244,DISPLAY#DESIGN_FEATURES,positive,"But with A WAY Bigger Screen, and IS able to connect to an HDMI."
247,61,247:3,,244,LAPTOP#CONNECTIVITY,positive,"But with A WAY Bigger Screen, and IS able to connect to an HDMI."
247,61,247:4,,245,LAPTOP#GENERAL,positive,Love it.
254,62,254:0,,246,LAPTOP#GENERAL,positive,"I would recommend this computer to anyone searching for the perfect laptop, and the battery life is amazing."
254,62,254:0,,246,BATTERY#OPERATION_PERFORMANCE,positive,"I would recommend this computer to anyone searching for the perfect laptop, and the battery life is amazing."
216,63,216:0,,247,BATTERY#OPERATION_PERFORMANCE,negative,I BOUGHT THIS LAP TOP AND THE CHARGE TIME DOSEN'T LAST AS LONG AS THEY SAY IT WILL MORE LIKE 2 HOURS
242,64,242:0,,248,LAPTOP#MISCELLANEOUS,positive,This computer is the ideal college companion.
242,64,242:1,,249,LAPTOP#OPERATION_PERFORMANCE,positive,It's software and speed enable it to do amazing things.
242,64,242:1,,249,SOFTWARE#GENERAL,positive,It's software and speed enable it to do amazing things.
338,65,338:0,,250,LAPTOP#GENERAL,negative,I am not happy at all with the product I purchased.
338,65,338:1,,251,LAPTOP#PRICE,neutral,"A cheaper price should not equal a ""cheap"" product."
338,65,338:1,,251,LAPTOP#QUALITY,negative,"A cheaper price should not equal a ""cheap"" product."
338,65,338:2,,252,LAPTOP#GENERAL,negative,It was over rated!
364,66,364:0,,253,LAPTOP#GENERAL,positive,The Toshiba laptop was a great purchase.
364,66,364:1,,254,LAPTOP#PRICE,positive,"The price was very good, and the product is top quality."
364,66,364:1,,254,LAPTOP#QUALITY,positive,"The price was very good, and the product is top quality."
364,66,364:2,,255,SHIPPING#QUALITY,positive,"The delivery was fast, and I would not hesitate to purchase this laptop again."
364,66,364:2,,255,LAPTOP#GENERAL,positive,"The delivery was fast, and I would not hesitate to purchase this laptop again."
362,67,362:0,TRUE,256,,,"This is my second laptop,and it is head and shoulders above my first."
362,67,362:1,,257,LAPTOP#USABILITY,positive,It has easy to use features and all the speed and power I could ask for.
362,67,362:1,,257,LAPTOP#OPERATION_PERFORMANCE,positive,It has easy to use features and all the speed and power I could ask for.
362,67,362:2,,258,LAPTOP#QUALITY,positive,True quality at a great price!
362,67,362:2,,258,LAPTOP#PRICE,positive,True quality at a great price!
357,68,357:0,,259,,,I have used a computer at work but having your own personal laptop is AWSOME!
357,68,357:1,,260,LAPTOP#GENERAL,positive,I am enjoying it and the quality it provides is great!
357,68,357:1,,260,LAPTOP#QUALITY,positive,I am enjoying it and the quality it provides is great!
357,68,357:2,,261,COMPANY#GENERAL,positive,"Toshiba is a great brand, even though I haven't had it for a long time, I am very happy with it!"
357,68,357:2,,261,LAPTOP#GENERAL,positive,"Toshiba is a great brand, even though I haven't had it for a long time, I am very happy with it!"
330,69,330:0,,262,,,"This is the first laptop I've owned, althougth I used several at my previous job."
330,69,330:1,,263,DISPLAY#QUALITY,positive,"The screen graphics and clarity, and sharpness are great."
330,69,330:2,,264,LAPTOP#GENERAL,positive,I've already recommended this laptop to a friend who eye'd the computer when I took it out of my bag.
322,70,322:0,,265,LAPTOP#GENERAL,positive,I like the laptop overall.
322,70,322:1,,266,MOUSE#OPERATION_PERFORMANCE,negative,The only thing i can say is that the touch pad doesnt work like it should all the time.
322,70,322:2,,267,MOUSE#OPERATION_PERFORMANCE,negative,Sometimes you really have to tap the pad to get it to work
322,70,322:2,,267,MOUSE#USABILITY,negative,Sometimes you really have to tap the pad to get it to work
354,71,354:0,,268,LAPTOP#GENERAL,positive,This is a great little computer for the price.
354,71,354:0,,268,LAPTOP#PRICE,neutral,This is a great little computer for the price.
354,71,354:1,,269,LAPTOP#USABILITY,positive,"Simple to use, and great graphics."
354,71,354:1,,269,GRAPHICS#GENERAL,positive,"Simple to use, and great graphics."
354,71,354:2,,270,LAPTOP#MISCELLANEOUS,positive,It has everything I would need for a home computer.
354,71,354:3,,271,LAPTOP#GENERAL,positive,I'm very impressed.
301,72,301:0,,272,LAPTOP#QUALITY,positive,It was secure and easy to navigate.
301,72,301:0,,272,LAPTOP#USABILITY,positive,It was secure and easy to navigate.
301,72,301:1,,273,LAPTOP#GENERAL,positive,It is everything that I would want in a computer.
301,72,301:2,,274,LAPTOP#DESIGN_FEATURES,positive,"Besides the great look, it is a great machine."
301,72,301:2,,274,LAPTOP#GENERAL,positive,"Besides the great look, it is a great machine."
301,72,301:3,TRUE,275,,,I would definitely not go back to using a PC after using the mac.
301,72,301:4,,276,COMPANY#GENERAL,positive,Once again apple stands alone at the top of the charts.
369,73,369:0,,277,LAPTOP#GENERAL,positive,"I enjoy very much my new Toshiba, purchased specifially for attending online schooling."
369,73,369:1,,278,LAPTOP#USABILITY,positive,"I have found it very easy to use, very imformative, wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs."
369,73,369:2,,279,LAPTOP#CONNECTIVITY,positive,"I have found also, it is very easy to be able to access wireless internet access; without having to have extra equipment and/or complicated routes to take to be able to do so."
369,73,369:3,,280,LAPTOP#DESIGN_FEATURES,positive,"I also love the small, convenient size of my laptop, making it a perfect tool for my academic studies."
369,73,369:3,,280,LAPTOP#USABILITY,positive,"I also love the small, convenient size of my laptop, making it a perfect tool for my academic studies."
369,73,369:3,,280,LAPTOP#MISCELLANEOUS,positive,"I also love the small, convenient size of my laptop, making it a perfect tool for my academic studies."
369,73,369:4,,281,LAPTOP#GENERAL,positive,I am very pleased with my purchase!
371,74,371:0,,282,LAPTOP#GENERAL,positive,This laptop serves all my needs.
371,74,371:1,,283,DISPLAY#DESIGN_FEATURES,positive,Screen size is perfect for portable use in any environment.
371,74,371:1,,283,LAPTOP#PORTABILITY,positive,Screen size is perfect for portable use in any environment.
371,74,371:2,,284,LAPTOP#PRICE,positive,Price and purpose is awesome!
371,74,371:2,,284,LAPTOP#MISCELLANEOUS,positive,Price and purpose is awesome!
373,75,373:0,,285,LAPTOP#OPERATION_PERFORMANCE,positive,I have been very pleased with the performance of this laptop.
373,75,373:1,,286,BATTERY#OPERATION_PERFORMANCE,positive,"The battery life seems to be very good, and have had no issues with it."
