/Reviews,,,,,,
/Review/@rid,/Review/#id,/Review/Opinions/Opinion/@category,/Review/Opinions/Opinion/@polarity,/Review/sentences/sentence/@id,/Review/sentences/sentence/Opinions,/Review/sentences/sentence/text
1203,204,RESTAURANT#PRICES,negative,,,
1203,204,FOOD#QUALITY,positive,,,
1203,204,FOOD#STYLE_OPTIONS,negative,,,
1203,204,SERVICE#GENERAL,positive,,,
1203,204,,,1203:0,,"Alkollü içki almadiginiz bir restda adam basi 80/90 tl hesap cookk fazla ,üstelik gayet az yedik ."
1203,204,,,1203:1,,"Lezzet iyi ama fiyatla orantili degil ,Porsiyonlar az,personel iyi ."
1204,205,RESTAURANT#PRICES,negative,,,
1204,205,AMBIENCE#GENERAL,negative,,,
1204,205,FOOD#QUALITY,negative,,,
1204,205,,,1204:0,,Manzara güzel.
1204,205,,,1204:1,,Kurucesmede olmasına rağmen pek bir derme catma mekan.
1204,205,,,1204:2,,Sıkış Sıkış yerlestirilmis masalardan dolayi ortam çok ugultulu maalesef.
1204,205,,,1204:3,,Çok daha keyifli bir yer olabilirdi.
1204,205,,,1204:4,,O gürültü ortamdan sonra tekrar gidecegimi sanmıyorum.
1204,205,,,1204:5,,"İthal peynir tabağındaki peynirler çok yetersiz, çoğu ithal bile değil."
1204,205,,,1204:6,,Böylesi bir mekan için fiyat ortalamanın üstünde kalmış.
1205,206,AMBIENCE#GENERAL,positive,,,
1205,206,FOOD#QUALITY,positive,,,
1205,206,SERVICE#GENERAL,negative,,,
1205,206,,,1205:0,,Açık ortamda yemek isteyenler için güzel bir ortam.
1205,206,,,1205:1,,Bahçesinde sakince yemeğinizi yiyebilirsiniz.
1205,206,,,1205:2,,Kuzu sisleri ve lahmacunlari guzeldi...
1205,206,,,1205:3,,Serviste aksamalar var.
1205,206,,,1205:4,,garsonlar sürekli bir şey düşürüyor...
1206,207,FOOD#PRICES,negative,,,
1206,207,FOOD#STYLE_OPTIONS,positive,,,
1206,207,AMBIENCE#GENERAL,negative,,,
1206,207,SERVICE#GENERAL,positive,,,
1206,207,,,1206:0,,Kahvaltisi bol cesitli doyurucu hatta genelde biteremiyosunuz fiyati biraz daha uygun olabilirdi calisanlar guler yuzlu ama bulundugu alan ve masalar daha genis olsa daha rahat oturup keyifle kahvaltimizi edebiliriz
1207,208,RESTAURANT#PRICES,negative,,,
1207,208,LOCATION#GENERAL,positive,,,
1207,208,RESTAURANT#GENERAL,neutral,,,
1207,208,FOOD#QUALITY,positive,,,
1207,208,FOOD#STYLE_OPTIONS,positive,,,
1207,208,,,1207:0,,"Merkezi konumu ve geniş menüsü nedeniyle Kadıköy'de çok tercih edilen, çoğu zaman dışarıda yer bile bulamayacağınız mekan."
1207,208,,,1207:1,,Eskiden Midpoint-House Cafe gibi mekanların sunduğu menüleri daha uygun fiyata sunduğundan tercih ediyorduk.
1207,208,,,1207:2,,Fakat son iki gidişimde çok pahalanmış buldum.
1207,208,,,1207:3,,"Yemeklerde bugüne dek bir sıkıntıya rastlamadım, ama çok lezzetli yapıyorlar diyebileceğim bir tek cajun tavuk var."
1207,208,,,1207:4,,Şimdilerde gözümde ancak ortalama bir mekan yani.
1208,209,RESTAURANT#PRICES,positive,,,
1208,209,FOOD#QUALITY,negative,,,
1208,209,AMBIENCE#GENERAL,positive,,,
1208,209,RESTAURANT#GENERAL,conflict,,,
1208,209,,,1208:0,,Tuzla balıkçısının köklü müşterisiyimdir.
1208,209,,,1208:1,,İlk açıldığı günden bu gününe gelir giderim.
1208,209,,,1208:2,,Fiyatları gayet uygun olan yer bulmanın bir o kadar zor olduğu şirin bir dükkandan buralara kadar kısa bir sürede gelmiş bir mekanımızdır.
1208,209,,,1208:3,,Ama maalesef eski lezzet mi?
1208,209,,,1208:4,,Yok.
1208,209,,,1208:5,,Mekan ne kadar çok büyüdüyse kalite o kadar düştü.
1208,209,,,1208:6,,Ah be Sezgin Abi eski lezzetine hasretiz
1209,210,LOCATION#GENERAL,positive,,,
1209,210,AMBIENCE#GENERAL,positive,,,
1209,210,FOOD#QUALITY,positive,,,
1209,210,SERVICE#GENERAL,positive,,,
1209,210,,,1209:0,,beşiktaşa otobüsle zincirlikuyudan geldiğinizde gözünüze direk çarpan bir mekan.
1209,210,,,1209:1,,pideleri iyi hizmetide bence üst kat terası çok daha iyi bütük kalabalık gözünüzün önünden akıyor resmen hemen yanındaki ağaç ilede farklı bir hava katıyor
1210,211,RESTAURANT#PRICES,neutral,,,
1210,211,AMBIENCE#GENERAL,positive,,,
1210,211,FOOD#STYLE_OPTIONS,positive,,,
1210,211,,,1210:0,,Bahariyede gezerken yemek yemek icin buraya gelebilirsiniz mekan guzel sik menu de cesitli gayet.
1210,211,,,1210:1,,Fiyatlar da cok pahali degil ortalama duruyordu
1211,212,FOOD#QUALITY,positive,,,
1211,212,SERVICE#GENERAL,negative,,,
1211,212,,,1211:0,,Cookshop diyince aklima ilk gelen Magnolia oluyor.
1211,212,,,1211:1,,Buraya gelipte bu tatliyi denemeden gitmeyin.
1211,212,,,1211:2,,"Makarnalardan patlicanli,zeytinli penne guzel."
1211,212,,,1211:3,,Arkadasim lasagne yedi ama pek begenmedi.
1211,212,,,1211:4,,Servisin gelistirilmesi gerek siparis almaya gec geliyorlar.
1212,213,SERVICE#GENERAL,positive,,,
1212,213,FOOD#QUALITY,negative,,,
1212,213,RESTAURANT#GENERAL,negative,,,
1212,213,FOOD#STYLE_OPTIONS,positive,,,
1212,213,,,1212:0,,Sadece adi num num - Hem Gmall hem Kanyon denedim ama olmadi.
1212,213,,,1212:1,,"Yemekler basarisiz, menü zengin, servis de basarili ama ilk açildigindaki lezzet kalitesini bozdu."
1213,214,AMBIENCE#GENERAL,positive,,,
1213,214,FOOD#QUALITY,positive,,,
1213,214,,,1213:0,,Kurufasulye ve Sütlaç - Sürekli gittigim yerlerden biri.
1213,214,,,1213:1,,"Kendileri Rize'den, fasulyeleri Ispir'den..."
1213,214,,,1213:2,,"Tereyagini da manzarayla karistirinca, yeme de yaninda yat..."
1213,214,,,1213:3,,Bir de üzerine bolca findik dökülmüs firin sütlaci yedin mi daha ne olsun.
1214,215,SERVICE#GENERAL,negative,,,
1214,215,LOCATION#GENERAL,positive,,,
1214,215,DRINKS#QUALITY,positive,,,
1214,215,FOOD#QUALITY,positive,,,
1214,215,RESTAURANT#GENERAL,positive,,,
1214,215,DRINKS#STYLE_OPTIONS,negative,,,
1214,215,,,1214:0,,Ideal...
1214,215,,,1214:1,,- Tuzla sahilinde kafede oturup bir seyler içmek için ideal bir yer.
1214,215,,,1214:2,,Künefesi düsündügümden güzelmis.
1214,215,,,1214:3,,Bir Hatay künefesiyle kiyaslamasam tabi ki ama lezzetliydi.
1214,215,,,1214:4,,"Çayi, sahlepi, künefesi ve dondurmasi önerilebilir."
1214,215,,,1214:5,,Limonatasi ev yapimi deniyor hatta içinde nane yapragi vs. düz limonata gelince sorduk nane yapragini su anda yok dediler.
1214,215,,,1214:6,,Biz sormadan getirdigimizde bilgilendirmesi lazimdi.
1214,215,,,1214:7,,Tabi bunlar ufak tefek seyler.
1214,215,,,1214:8,,Yine de Tuzla'da ugrak olunabilecek bir mekan.
1215,216,AMBIENCE#GENERAL,positive,,,
1215,216,DRINKS#QUALITY,positive,,,
1215,216,RESTAURANT#GENERAL,positive,,,
1215,216,FOOD#QUALITY,positive,,,
1215,216,FOOD#STYLE_OPTIONS,positive,,,
1215,216,LOCATION#GENERAL,negative,,,
1215,216,,,1215:0,,"Mis gibi Uskudar ;) - Dilruba'ya çikis yolu zorlu, yorucu olsa da nargilesi için gidilmeye deger."
1215,216,,,1215:1,,Hele kebaplari enfes.
1215,216,,,1215:2,,Sabahlari ise 100 çesit kahvaltisiyla essiz manzara birlesince insani rahatlatmaya yetiyor.
1215,216,,,1215:3,,"Görülmesi gereken, kaliteli bir yer;)"
1216,217,RESTAURANT#PRICES,negative,,,
1216,217,DRINKS#STYLE_OPTIONS,negative,,,
1216,217,FOOD#QUALITY,positive,,,
1216,217,,,1216:0,,Dün ailece essiz lezzetleri tatdigimiz Mabeyn deydik.
1216,217,,,1216:1,,Tatlilar muhtesemdi.
1216,217,,,1216:2,,Hesap gelene kadar tadimizda çok iyiydi.
1216,217,,,1216:3,,342 TL çok fazla.
1216,217,,,1216:4,,Içki servisi kaldirilmis olmasi garibime gitti açikcasi.
1217,218,LOCATION#GENERAL,positive,,,
1217,218,FOOD#QUALITY,conflict,,,
1217,218,RESTAURANT#GENERAL,neutral,,,
1217,218,FOOD#STYLE_OPTIONS,positive,,,
1217,218,,,1217:0,,Degisik pide türleri caniniz çekiyorsa denenebilir.
1217,218,,,1217:1,,Kusbasli kasarli pidesini denedik.
1217,218,,,1217:2,,eh iste.
1217,218,,,1217:3,,ama çok pide yemeyenler için güzel diyebilirim.
1217,218,,,1217:4,,çorbasi soguk geldi.
1217,218,,,1217:5,,Tadi pek yoktu.
1217,218,,,1217:6,,suflesi normal.
1217,218,,,1217:7,,Besiktas ta merkezi yerde.
1218,219,FOOD#QUALITY,negative,,,
1218,219,,,1218:0,,Herkesin sürekli ovdugu...
1218,219,,,1218:1,,Fakat yemekleri baya standart hatta bazıları bi hayli kotu...
1218,219,,,1218:2,,Tavsiye edebileceğim tek şeyi dondurması olur sanırım.
1219,220,DRINKS#PRICES,negative,,,
1219,220,DRINKS#STYLE_OPTIONS,negative,,,
1219,220,DRINKS#QUALITY,conflict,,,
1219,220,FOOD#QUALITY,positive,,,
1219,220,,,1219:0,,Geniş çay menüsü ve bence alelade demlenen çaylar.
1219,220,,,1219:1,,Kaliteli olabilirler ama ne gramına ne demleme süresine ne de sıcaklığa dikkat edildiğini sanmıyorum.
1219,220,,,1219:2,,Bir paket çay alabildiğim ücrete daha iyi bir şey beklerdim.
1219,220,,,1219:3,,Tatlıları için gelinebilir.
1220,221,FOOD#STYLE_OPTIONS,positive,,,
1220,221,RESTAURANT#GENERAL,negative,,,
1220,221,FOOD#QUALITY,positive,,,
1220,221,SERVICE#GENERAL,negative,,,
1220,221,,,1220:0,,"Miss Pizza ""çok iyi"" olmasa da İstanbul'da en iyiler arasında sayılabilir."
1220,221,,,1220:1,,"Dışarıda yer vermiyorlar, içerisi boşken yerimiz yok diyorlar, Öğlen 12'den biraz önce gidince daha açılmadık diyorlar vb..."
1220,221,,,1220:2,,Yemeği fena olmasa servisi nedeniyle hayatta uğramayacağım yer.
1220,221,,,1220:3,,İyi bir kaliteye böyle bir hizmet hiç yakışmıyor.
1220,221,,,1220:4,,Kullanılan malzemeler çok iyi değil ancak ortalamanın üstü ve hamuru gayet iyi yapıyorlar.
1220,221,,,1220:5,,Pizzaları gayet doyurucu ve çeşitli.
1220,221,,,1220:6,,Değişik tatları tatmak isteyenler için iyi bir alternatif.
1220,221,,,1220:7,,Özellikle kabaklı pizzası gayet başarılı.
1220,221,,,1220:8,,Servis konusunda ise ciddi sıkıntıları olduğunu düşündüğüm bir yer.
1220,221,,,1220:9,,Her seferinde mutlaka bir problemle karşılaşıyoruz.
1220,221,,,1220:10,,Çalışanlar gerçekten burnundan kıl aldırmıyor.
1220,221,,,1220:11,,Çok defa geri dönmüşlüğüm de vardır.
1221,222,RESTAURANT#PRICES,neutral,,,
1221,222,LOCATION#GENERAL,positive,,,
1221,222,AMBIENCE#GENERAL,positive,,,
1221,222,FOOD#QUALITY,negative,,,
1221,222,,,1221:0,,Manzara konum çok çok güzel.
1221,222,,,1221:1,,Boğazda balık için İstanbul'daki belli başlı yerlerden olmasına rağmen böyle bir manzara için lezzet biraz daha arttiralabilinir diye düşünüyorum.
1221,222,,,1221:2,,"Fiyatlar yüksek ama gerçek boğazda balığın bedeli var, ambians ve konum dolayısı ile fiyatlara laf söylemek doğru değil."
1221,222,,,1221:3,,Boğazda balıklı romantik akşam yemeği için ...
1222,223,FOOD#STYLE_OPTIONS,negative,,,
1222,223,FOOD#QUALITY,negative,,,
1222,223,SERVICE#GENERAL,negative,,,
1222,223,,,1222:0,,Happy moon's burger ve normal burger denedik.
1222,223,,,1222:1,,Once kirk saat istegimiz soslari bekledik cunku tum soslar baskalari tarafindan kullaniliyordu.
1222,223,,,1222:2,,Sorum su ki alti ustu bir mayonez ne kadar bulunmasi zor olabilir ya da maliyeti nedir ki bu kadar az alinir?
1222,223,,,1222:3,,Yemege gelince ise tatsiz tutsuz bir yemekti begenmedik.
1222,223,,,1222:4,,Yemek bitince hadi kalkin tavirlarina girildi.
1222,223,,,1222:5,,Baska bir sey almiyor musunuz?
1222,223,,,1222:6,,Ne zaman kalkiyorsunuz?
1222,223,,,1222:7,,Ozetle uzatmadan musteriye yoluncak kaz gozuyle bakilmaktadir.
1223,224,FOOD#QUALITY,conflict,,,
1223,224,RESTAURANT#GENERAL,negative,,,
1223,224,SERVICE#GENERAL,negative,,,
1223,224,,,1223:0,,Bendemi var bir hoşnutsuzluk anlamadım.
1223,224,,,1223:1,,"Bereketli bir mekan hafta içi,cumartesi kuyruk kapıda."
1223,224,,,1223:2,,Lakin bir kez soğuk gelen çorbayı garsona söylediğimde hiç oralı olmadı.
1223,224,,,1223:3,,anlaşılan müessesede bir doymuşluk var.
1223,224,,,1223:4,,Fısıltılara göre Avrupa yakasındada yer arayışları varmış.
1223,224,,,1223:5,,Bence orada en leziz olan lavaş.
1223,224,,,1223:6,,lavaş yediriyor gibi.
1223,224,,,1223:7,,Döneri çok beni sarmadı.
1224,225,RESTAURANT#GENERAL,positive,,,
1224,225,FOOD#QUALITY,negative,,,
1224,225,SERVICE#GENERAL,positive,,,
1224,225,,,1224:0,,En önemli özelliği olan döneri hariç geri kalan her şey iyiydi.
1224,225,,,1224:1,,"Yemek öncesi ikramlar, garsonların ilgisi ve servis hızı güzeldi."
1224,225,,,1224:2,,Ama döneri methedildiği kadar değilmiş.
1225,226,FOOD#PRICES,negative,,,
1225,226,FOOD#QUALITY,neutral,,,
1225,226,AMBIENCE#GENERAL,positive,,,
1225,226,RESTAURANT#GENERAL,negative,,,
1225,226,,,1225:0,,"Manzarası süper, zaten süper olan başka birşeyde yok."
1225,226,,,1225:1,,Diğer lezzetlerin tamamı standart.
1225,226,,,1225:2,,Bu lezzetlere göre uygılanan fiyatlarda pahalı bence.
1225,226,,,1225:3,,Manzara parası eklenmiş yiyeceklerin üzerine
1226,227,AMBIENCE#GENERAL,negative,,,
1226,227,FOOD#QUALITY,positive,,,
1226,227,RESTAURANT#GENERAL,neutral,,,
1226,227,,,1226:0,,"Tünel'de ev yemeği yemek için güzel bir alternatif ve lezzetli olsa da rahatlık açısından bana iyi bir hissiyat vermemişti, hemen yemek yiyip kalkmalık mekanlardan çünkü masa sayısı çok az ve masanı yüksek ihtimalle başkalarıyla paylaşıyorsun."
1226,227,,,1226:1,,Yine de ayda yılda bir gidilebilir.
1227,228,FOOD#PRICES,positive,,,
1227,228,SERVICE#GENERAL,negative,,,
1227,228,FOOD#QUALITY,positive,,,
1227,228,FOOD#STYLE_OPTIONS,positive,,,
1227,228,,,1227:0,,Zeytinyagli yemekleri cok basarili ve her yerde olan klasik yemekler yerine farkli tatlar var.
1227,228,,,1227:1,,Oldukca da bol kepceden hizmet veriyorlar ve 5cesit zeytinyagli icin 13-14tl oduyorsunuz.
1227,228,,,1227:2,,"ogle yemeklerinde hele de yazin favori yerlerimden,ama maalesef ufak bir mekan oldugu icin yer bulmak zor olabiliyor ama birazcik beklerseniz imkansiz degil"
1228,229,FOOD#QUALITY,positive,,,
1228,229,LOCATION#GENERAL,positive,,,
1228,229,AMBIENCE#GENERAL,positive,,,
1228,229,RESTAURANT#GENERAL,positive,,,
1228,229,SERVICE#GENERAL,positive,,,
1228,229,,,1228:0,,Manzarası süper.
1228,229,,,1228:1,,Gerçekten çok güzel bir konumda yer alıyor.
1228,229,,,1228:2,,Servisi hızlı.
1228,229,,,1228:3,,Ne zaman gitsek güler yüzle ayrılıyoruz.
1228,229,,,1228:4,,Köfteleri de lezzetli.
1229,230,AMBIENCE#GENERAL,positive,,,
1229,230,RESTAURANT#GENERAL,positive,,,
1229,230,DRINKS#QUALITY,positive,,,
1229,230,,,1229:0,,Taksimin kalabalik dar sokaklarindan kucucuk bir kapidan girip ulastiginiz yemyesil bir bahce adeta kucuk bir supriz :
1229,230,,,1229:1,,) biz burayi cok sevdik cok romantik cok tatli.
1229,230,,,1229:2,,Tek kusuru masalar biraz yakin birbirine.
1229,230,,,1229:3,,Kirmizi limonata ve limon vitamin tercih ettik ve ikisine de bayildik.
1229,230,,,1229:4,,Mutlaka gelin gorun.
1230,231,AMBIENCE#GENERAL,conflict,,,
1230,231,SERVICE#GENERAL,conflict,,,
1230,231,,,1230:0,,Manzarasi mukkemmel denize sifir olmasi sebebiyle.
1230,231,,,1230:1,,Bahcesi huzurlu.
1230,231,,,1230:2,,İcerisi icin ayni seyi soyleyemiycm temiz bulmuyorum.
1230,231,,,1230:3,,Self servis olayi sıkıcı.
1230,231,,,1230:4,,Bir yandan iyi pesinizde dolanan garsonlar yok.
1230,231,,,1230:5,,Girip hava almak icin oturabilceginiz br yer.
1231,232,AMBIENCE#GENERAL,conflict,,,
1231,232,,,1231:0,,"Çok kalabalık olduğundan pek sohbete uygun değil, ancak mekan gayet güzel, iç kısım çok güzel kokuyor."
1231,232,,,1231:1,,Ama kalabalık ve gürültüden dolayı çok fazla duramadık.
1232,233,FOOD#QUALITY,conflict,,,
1232,233,RESTAURANT#GENERAL,negative,,,
1232,233,,,1232:0,,Eski performansini ariyoruz - Baslarda müptelasi oldugum ama son zamanlarda kalitesi oldukça düsen bir mekan.
1232,233,,,1232:1,,Ilk kez yiyen için mükemmel ama ilk açildigindaki lezzeti kaybetti.
1233,234,RESTAURANT#PRICES,positive,,,
1233,234,LOCATION#GENERAL,positive,,,
1233,234,AMBIENCE#GENERAL,positive,,,
1233,234,RESTAURANT#GENERAL,neutral,,,
1233,234,SERVICE#GENERAL,negative,,,
1233,234,,,1233:0,,En iyi konumlu ögretmenevi!
1233,234,,,1233:1,,"- Anadolu Hisari'nin hemen yanindaki Sabanci Ögretmenevi, herkesin kullanimina açik olan bir tesis."
1233,234,,,1233:2,,"Toplamda 4 salon ve bir kafeteryadan olusan tesiste uygun fiyat hizmet almak ve 4 ayri salonda dügün, nisan, okul yemegi, toplanti gibi organizasyonlar gerçeklestirmek mümkün."
1233,234,,,1233:3,,Kafeteryasinin self servis olmasi bir eksi gibi görünse de Bogaz'daki çay keyfi tartisilmaz!
1234,235,SERVICE#GENERAL,negative,,,
1234,235,RESTAURANT#GENERAL,negative,,,
1234,235,FOOD#QUALITY,positive,,,
1234,235,FOOD#STYLE_OPTIONS,negative,,,
1234,235,,,1234:0,,"Tamam yemekler guzel de, pilav da kurufasulye de soguk!"
1234,235,,,1234:1,,"Cok kalabalik oldugu icin servis de aksiyor tabii, calisanlar bikkin."
1234,235,,,1234:2,,"Bir kere gittim, bir daha gitmem."
1235,236,AMBIENCE#GENERAL,positive,,,
1235,236,FOOD#QUALITY,positive,,,
1235,236,,,1235:0,,Hani sizi keyifli sohbet ortamlari ile bütünlestiren ve ardindan damakta biraktigi Lezzet ile müdavimi yapan yerler vardir!
1235,236,,,1235:1,,O adreslerden biridir!
1235,236,,,1235:2,,Pazar kahvaltilari benim Için mabeyin'dir.
1236,237,RESTAURANT#PRICES,negative,,,
1236,237,RESTAURANT#GENERAL,negative,,,
1236,237,FOOD#QUALITY,negative,,,
1236,237,SERVICE#GENERAL,negative,,,
1236,237,,,1236:0,,Namini duyup gittigim yerlerden ama mezeler gelince ortada nam falan kalmadi malesef.
1236,237,,,1236:1,,Ayrica sacma sapan hesapta gelip sonrasinda bahsisle calisan valenin para diye tutturmasida cabasi.
1236,237,,,1236:2,,Begenmedim malesef.
1237,238,RESTAURANT#PRICES,negative,,,
1237,238,FOOD#STYLE_OPTIONS,negative,,,
1237,238,RESTAURANT#GENERAL,negative,,,
1237,238,FOOD#QUALITY,negative,,,
1237,238,SERVICE#GENERAL,negative,,,
1237,238,,,1237:0,,"Bize mi denk geldi bilmiyorum ama, uzun zamandır yediğim en kötü yemeği burada yedim, üstüne servis de çok çok kötüydü."
1237,238,,,1237:1,,Menünün hiç bir özelliği yok.
1237,238,,,1237:2,,"Birbirinin kopyası olan, standart kafe yemekleriyle müşteri kazıklamaya çalışan tipik yerlerden biri."
1238,239,DRINKS#STYLE_OPTIONS,positive,,,
1238,239,AMBIENCE#GENERAL,conflict,,,
1238,239,,,1238:0,,Hisarüstüne çok yakışan bir bar olmuş iç dizaynını çok güzel yapmışlar ama kış aylarında biraz soğuk olma problemi var :
1238,239,,,1238:1,,( 4 tarafı cam olduğu için yeterince ısıtamıyorlar.
1238,239,,,1238:2,,Yılbaşı için 100 liraya sınırsız yabancı alkollü bir etkinlikleri olması da çok güzel :
1239,240,AMBIENCE#GENERAL,negative,,,
1239,240,FOOD#QUALITY,negative,,,
1239,240,RESTAURANT#GENERAL,positive,,,
1239,240,,,1239:0,,Hamburgerini pek beğenmedim ama diğer yemekleri lezzetli olabilir belki.
1239,240,,,1239:1,,Sürekli kalabalık olan bir mekan.
1239,240,,,1239:2,,Üniversiteliler çok sık uğruyor.
1239,240,,,1239:3,,Kadıköydeki gözde mekanlardan biri
1240,241,DRINKS#STYLE_OPTIONS,positive,,,
1240,241,DRINKS#QUALITY,positive,,,
1240,241,RESTAURANT#GENERAL,positive,,,
1240,241,AMBIENCE#GENERAL,positive,,,
1240,241,,,1240:0,,Çay denilince akla ilk gelen yer:
1240,241,,,1240:1,,)) 60'a yakın çeşitte çaydan birini mutlaka seviceksiniz:
1240,241,,,1240:2,,) ben karamel aramalı çayı çok sevdim adını hatırlamasamda siz içinde karamel var dediğinizde tek gelicek o olucaktır:
1240,241,,,1240:3,,)) mekan inanılmaz keyifli içerdeki koltuklardan kalkmak istemiyor insan:
1241,242,FOOD#QUALITY,positive,,,
1241,242,AMBIENCE#GENERAL,positive,,,
1241,242,RESTAURANT#GENERAL,positive,,,
1241,242,,,1241:0,,Kesinlikle verdiğim puanı hakeden bir mekan.
1241,242,,,1241:1,,Küçük şirin bir konsepte sahip.
1241,242,,,1241:2,,Pizza Fagotto favori lezzetim ve daha iyisini yiyene kadar benim için en iyi pizza bu.
1242,243,RESTAURANT#PRICES,negative,,,
1242,243,FOOD#QUALITY,positive,,,
1242,243,RESTAURANT#GENERAL,negative,,,
1242,243,SERVICE#GENERAL,negative,,,
1242,243,,,1242:0,,Düsen kalite - Eskiden ne çok severdim patlicanli güveç kebabini...
1242,243,,,1242:1,,Yakinlarda gittim servis berbat.
1242,243,,,1242:2,,"Fiyat yüksek, kart geçmiyor..."
1242,243,,,1242:3,,Yine de sorbe dondurmasi güzeldir.
1243,244,FOOD#QUALITY,positive,,,
1243,244,FOOD#STYLE_OPTIONS,positive,,,
1243,244,,,1243:0,,Kısıklı'ya yakın olan mekanın Şatobiryan isimli etini deneyin.
1243,244,,,1243:1,,"Yalnız önceden arayın, var mı kaldı mı diye sorun."
1243,244,,,1243:2,,Özel bir sunumla masanıza geliyor.
1243,244,,,1243:3,,Bir de mantar çanakları denenebilir.
1244,245,RESTAURANT#GENERAL,positive,,,
1244,245,FOOD#PRICES,positive,,,
1244,245,AMBIENCE#GENERAL,positive,,,
1244,245,FOOD#QUALITY,positive,,,
1244,245,FOOD#STYLE_OPTIONS,positive,,,
1244,245,,,1244:0,,"Harika manzara, güzel lezzetler - Manzarasi ve yiyecekleri son derece güzel, her çesit yiyecek mevcut ve son derece lezzetli fiyatlari ise çok çok uygun."
1244,245,,,1244:1,,Halka açik olmasi ise son derece güzel.
1244,245,,,1244:2,,Çok kalabalik olusu ve yer bulamamak sikinti olsa da gidilmesi gereken yerlerden biri.
1245,246,AMBIENCE#GENERAL,conflict,,,
1245,246,RESTAURANT#GENERAL,positive,,,
1245,246,,,1245:0,,Hisarustu'ndeki en genis mekan olmasina ragmen ferah bir yer degil.
1245,246,,,1245:1,,"Kalabalik gruplar icin uygun, bu acidan buyuk avantaj sagliyor."
1245,246,,,1245:2,,Belli bir saate kadar bistro seklinde olusu da guzel.
1245,246,,,1245:3,,Yazin camekan olmasi hos ancak kisin donmustuk.
1245,246,,,1245:4,,Ilk kez kıs gecirmesinden midir bilmem ama su da akiyordu tepemizden.
1246,247,DRINKS#STYLE_OPTIONS,positive,,,
1246,247,DRINKS#QUALITY,positive,,,
1246,247,AMBIENCE#GENERAL,positive,,,
1246,247,,,1246:0,,"Kendi biralarindan denenmeli, guzel biralar vardi."
1246,247,,,1246:1,,Isterseniz denemek icin farkli biralardan kucuk bardaklarda alabiliyorsunuz.
1246,247,,,1246:2,,"Keyifli bir ortam ve cok da kalabalik degildi, tavsiye edilir"
1247,248,RESTAURANT#GENERAL,positive,,,
1247,248,DRINKS#STYLE_OPTIONS,positive,,,
1247,248,AMBIENCE#GENERAL,positive,,,
1247,248,FOOD#QUALITY,positive,,,
1247,248,SERVICE#GENERAL,positive,,,
1247,248,,,1247:0,,Kadıköyde hemen hemen gitmediğim bar kalmadı diyebilirim.
1247,248,,,1247:1,,"Alkol çeşitliliği, yemekleri, dekorasyonu, barmeni, müşteri profili olarak benim için Kadıköy'dekl en iyi mekandır."
1247,248,,,1247:2,,"Çalışanların, işletmecinin hatta sahibinin misafirperverliği ve samimiyetini başka bir mekanda bulabileceğinizi sanmıyorum."
1247,248,,,1247:3,,Her daim gidilebilecek bir mekan.
1247,248,,,1247:4,,"Yalnız, maç günlerinde bir gün önceden rezervasyon yapmalısınız."
1247,248,,,1247:5,,Maç günü yer bulmanız çok zor.
1248,249,FOOD#QUALITY,positive,,,
1248,249,RESTAURANT#GENERAL,positive,,,
1248,249,,,1248:0,,Kadıköy'ün kemik mekanı.
1248,249,,,1248:1,,Hep klasik kaliteyi bulabilmeniz mümkün.
1248,249,,,1248:2,,Hafta sonu kahvaltısı için de gönül rahatlığıyla tercih edebileceğiniz bir mekan
1249,250,AMBIENCE#GENERAL,positive,,,
1249,250,FOOD#QUALITY,negative,,,
1249,250,,,1249:0,,Ramazan ayında gitme fırsatı buldum yeşillik içinde hoş ve düzgün bir mekan.
1249,250,,,1249:1,,İftar öncesi ve sonrasında güzel müzik ziyafeti sundular.
1249,250,,,1249:2,,Esas konumuz olan yemeklere gelince çok pozitif olamaycağım.
1249,250,,,1249:3,,ben aynı fiyatlara çok daha lezzetli yemekler yiyorum bu şehirde.
1250,251,FOOD#QUALITY,negative,,,
1250,251,RESTAURANT#GENERAL,neutral,,,
1250,251,AMBIENCE#GENERAL,positive,,,
1250,251,,,1250:0,,Mekanı bilmeyeniniz yoktur.
1250,251,,,1250:1,,"Kız kulesi karşısında eşşsiz bir manzara , meşhur olduktan sonra tabiki her yer gibi lezzet kalitesi düşüyor."
1250,251,,,1250:2,,Bu konuda her mekan böyledir
1251,252,SERVICE#GENERAL,negative,,,
1251,252,,,1251:0,,"Telefonla aradığımda rezervasyon alamıyoruz deyip, oraya gittiğimde istediğim masaya ""orası rezerve beyefendi"" diyerek oturtmayan, insanları görünüşüne göre açıkça tersleyen ukala ve sevimsiz garsonlara sahip."
1251,252,,,1251:1,,Big Chefs isminin verdiği güven ve muhitinde rakibi olmaması yüzünden sürekli dolu olabilir ama böyle giderlerse çok müşteri kaybederler.
1252,253,AMBIENCE#GENERAL,positive,,,
1252,253,RESTAURANT#GENERAL,negative,,,
1252,253,FOOD#QUALITY,positive,,,
1252,253,SERVICE#GENERAL,neutral,,,
1252,253,,,1252:0,,Hamburgerlerini seviyordum ama son deneyimim beni mutlu etmedi.
1252,253,,,1252:1,,Bir kez daha sans vereceğim.
1252,253,,,1252:2,,"Servisi bazen iyi, bazen kötü."
1252,253,,,1252:3,,Mekan tasarımı iyi.
1253,254,FOOD#QUALITY,positive,,,
