/Reviews,,,,,
/Review/@rid,/Review/#id,/Review/Opinions/Opinion/@category,/Review/Opinions/Opinion/@polarity,/Review/sentences/sentence/@id,/Review/sentences/sentence/text
1318537,46,FOOD#QUALITY,positive,,
1318537,46,AMBIENCE#GENERAL,positive,,
1318537,46,RESTAURANT#MISCELLANEOUS,positive,,
1318537,46,,,1318537:0,fresh restaurant was amazing........ food was delicious and of course fresh.
1318537,46,,,1318537:1,"great for a romantic evening, or a fun evening with friends..."
1318537,46,,,1318537:2,I will be going back very soon.
1318537,46,,,1318537:3,keep up the good work.
1318537,46,,,1318537:4,Hats off to the chef.
1335154,47,AMBIENCE#GENERAL,positive,,
1335154,47,FOOD#QUALITY,conflict,,
1335154,47,RESTAURANT#GENERAL,positive,,
1335154,47,,,1335154:0,Had a late night dinner on a Saturday night.
1335154,47,,,1335154:1,"Great vibe, lots of people."
1335154,47,,,1335154:2,"My husband and I both ordered the Steak, medium."
1335154,47,,,1335154:3,"My husbands was perfect, my was well done and dry."
1335154,47,,,1335154:4,"I didn't complain, I liked the atmosphere so much."
1335154,47,,,1335154:5,Will give it another chance before I write it off.
1335656,48,RESTAURANT#GENERAL,positive,,
1335656,48,AMBIENCE#GENERAL,positive,,
1335656,48,RESTAURANT#MISCELLANEOUS,positive,,
1335656,48,FOOD#QUALITY,positive,,
1335656,48,,,1335656:0,Visited there while on vacation and reading the reviews.
1335656,48,,,1335656:1,On a hot day it was fabulous to stop in and enjoy lunch.
1335656,48,,,1335656:2,"Ambience is so cute and quaint, good for business although we were there on vacation."
1335656,48,,,1335656:3,Salads were fantastic.
1335656,48,,,1335656:4,Although we were looking for regular lettuce and some walnuts the salads we got were great.
1335656,48,,,1335656:5,Ingredients are organic which is a real plus for me.
1335656,48,,,1335656:6,We will be back.
1341354,49,FOOD#QUALITY,positive,,
1341354,49,SERVICE#GENERAL,positive,,
1341354,49,RESTAURANT#GENERAL,positive,,
1341354,49,,,1341354:0,Went here on a friend's reccomendation.
1341354,49,,,1341354:1,Enjoyed a very nice Caesar Salad while my wife had arugula and goat cheese....both very tasty.
1341354,49,,,1341354:2,We both opted for a pasta dish and they were served timely and fresh.
1341354,49,,,1341354:3,"We concluded with tiramisu chocolate cake, both were delicious."
1341354,49,,,1341354:4,We'd go back again
1347423,50,RESTAURANT#GENERAL,positive,,
1347423,50,SERVICE#GENERAL,positive,,
1347423,50,FOOD#QUALITY,positive,,
1347423,50,AMBIENCE#GENERAL,positive,,
1347423,50,RESTAURANT#PRICES,negative,,
1347423,50,,,1347423:0,I recently went to this restaurant with some co-workers for lunch and had an amazing time.
1347423,50,,,1347423:1,"The staff was accomodating, the food was absolutely delicious and the place is lovely."
1347423,50,,,1347423:2,We even had a visit from the Manager who wanted to make sure we were enjoying ourselves.
1347423,50,,,1347423:3,"Yes, the prices are high, but I felt it was worth it."
1347423,50,,,1347423:4,We all felt it was worth it.
1349391,51,FOOD#QUALITY,conflict,,
1349391,51,SERVICE#GENERAL,negative,,
1349391,51,RESTAURANT#GENERAL,negative,,
1349391,51,,,1349391:0,sometimes i get good food and ok service.
1349391,51,,,1349391:1,"sometimes i get bad food and bad service, sometimes i get good good and bad service."
1349391,51,,,1349391:2,it is not consistent.
1349391,51,,,1349391:3,really depends on your luck!
1352948,52,FOOD#STYLE_OPTIONS,positive,,
1352948,52,DRINKS#STYLE_OPTIONS,positive,,
1352948,52,SERVICE#GENERAL,positive,,
1352948,52,AMBIENCE#GENERAL,positive,,
1352948,52,RESTAURANT#GENERAL,positive,,
1352948,52,FOOD#QUALITY,positive,,
1352948,52,,,1352948:0,The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.
1352948,52,,,1352948:1,And where does Patis go wrong; no where.
1352948,52,,,1352948:2,"You are not eating haut cuisine with subtle hints of whatever but: Cassuolet, Steake Fritte, Tripe Stew, etc; simple stuff."
1352948,52,,,1352948:3,And evaluated on those terms Pastis is simply wonderful.
1353599,53,FOOD#QUALITY,positive,,
1353599,53,AMBIENCE#GENERAL,positive,,
1353599,53,DRINKS#QUALITY,positive,,
1353599,53,RESTAURANT#MISCELLANEOUS,neutral,,
1353599,53,RESTAURANT#GENERAL,positive,,
1353599,53,,,1353599:0,Right off the L in Brooklyn this is a nice cozy place with good pizza.
1353599,53,,,1353599:1,Mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though).
1353599,53,,,1353599:2,My friend got the mushroom pizza which tasted better.
1353599,53,,,1353599:3,The sangria was pretty tasty and good on a hot muggy day.
1353599,53,,,1353599:4,Kind of a small place but I guess if they are not too busy might be able to fit a group or kids.
1353599,53,,,1353599:5,Overall I would recommend it and go back again.
1353599,53,,,1353599:6,Coming from Boston this place is like Emma's Pizza in Kendall Square in Cambridge (although they have more funky toppings!)
1357554,54,DRINKS#STYLE_OPTIONS,positive,,
1357554,54,FOOD#QUALITY,positive,,
1357554,54,SERVICE#GENERAL,conflict,,
1357554,54,AMBIENCE#GENERAL,positive,,
1357554,54,RESTAURANT#GENERAL,positive,,
1357554,54,,,1357554:0,I started out with a Bombay beer which was big enough for two.
1357554,54,,,1357554:1,For dinner I had the chicken tikka-masala and some garlic naan.
1357554,54,,,1357554:2,MMmmm... it was delicious.
1357554,54,,,1357554:3,"Service was slow, but the people were friendly."
1357554,54,,,1357554:4,It's a nice place to relax and have conversation.
1357554,54,,,1357554:5,I can't wait to go back.
1367358,55,FOOD#QUALITY,positive,,
1367358,55,AMBIENCE#GENERAL,positive,,
1367358,55,SERVICE#GENERAL,positive,,
1367358,55,RESTAURANT#GENERAL,positive,,
1367358,55,,,1367358:0,We have lived in Chelsea for two years and have never noticed this restaurant.
1367358,55,,,1367358:1,The food is authentic Italian - delicious!
1367358,55,,,1367358:2,"Pizza is terrific, as is homemade pasta."
1367358,55,,,1367358:3,"Ambience is delightful, service impeccable."
1380450,56,FOOD#QUALITY,negative,,
1380450,56,SERVICE#GENERAL,negative,,
1380450,56,AMBIENCE#GENERAL,negative,,
1380450,56,RESTAURANT#MISCELLANEOUS,negative,,
1380450,56,RESTAURANT#GENERAL,negative,,
1380450,56,,,1380450:0,I'm still mad that i had to pay for lousy food.
1380450,56,,,1380450:1,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.
1380450,56,,,1380450:2,Service was also horrible and the ambience is not that great.
1380450,56,,,1380450:3,DO not try unless you're just going there to hang out like the rest of the hipsters who apparently have no sense of taste.
1390357,57,RESTAURANT#GENERAL,positive,,
1390357,57,AMBIENCE#GENERAL,positive,,
1390357,57,FOOD#QUALITY,positive,,
1390357,57,FOOD#PRICES,positive,,
1390357,57,,,1390357:0,I absolutely love this place!!!
1390357,57,,,1390357:1,"From the street it looks very hidden, and is actually an old warehouse."
1390357,57,,,1390357:2,"I like the ambience, it's very dark and original."
1390357,57,,,1390357:3,I came here for my friend's birthday and keep coming back ever since.
1390357,57,,,1390357:4,The sushi is amazing!!!
1390357,57,,,1390357:5,And amazingly cheap.
1390357,57,,,1390357:6,Big thumbs up!
1394712,58,AMBIENCE#GENERAL,positive,,
1394712,58,RESTAURANT#PRICES,positive,,
1394712,58,FOOD#QUALITY,negative,,
1394712,58,RESTAURANT#GENERAL,conflict,,
1394712,58,,,1394712:0,Very affordable and excellent ambient!
1394712,58,,,1394712:1,We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.
1394712,58,,,1394712:2,We were very disappointed.
1394712,58,,,1394712:3,We won't go to this place again for a good meal.
1394712,58,,,1394712:4,"However, I think this place is a good hang out spot."
1394712,58,,,1394712:5,"Next time, we wouldn't dare ordering anything else other than some simple Asian appetizers and drinks."
1395421,59,RESTAURANT#GENERAL,positive,,
1395421,59,FOOD#QUALITY,positive,,
1395421,59,DRINKS#QUALITY,positive,,
1395421,59,SERVICE#GENERAL,positive,,
1395421,59,AMBIENCE#GENERAL,positive,,
1395421,59,RESTAURANT#MISCELLANEOUS,positive,,
1395421,59,,,1395421:0,My Girlfriend and I stumbled onto this hopping place the other night and had a great time!
1395421,59,,,1395421:1,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
1395421,59,,,1395421:2,It is one the nicest outdoor restaurants I have ever seen in NY--I am from Italy and this place rivals the ones in my country.
1395421,59,,,1395421:3,"They tell me they are going to cover the garden in glass for the winter, so i'm looking forward to going there on a snowy night to enjoy it."
1395421,59,,,1395421:4,Check this place out!
1395421,59,,,1395421:5,HIGHLY RECOMMENDED!!!!!
1398844,60,AMBIENCE#GENERAL,negative,,
1398844,60,FOOD#STYLE_OPTIONS,neutral,,
1398844,60,DRINKS#PRICES,negative,,
1398844,60,DRINKS#QUALITY,negative,,
1398844,60,SERVICE#GENERAL,negative,,
1398844,60,FOOD#QUALITY,positive,,
1398844,60,RESTAURANT#GENERAL,negative,,
1398844,60,,,1398844:0,"First of all, this place is *not* romantic, as claimed by Citysearch's editorial review."
1398844,60,,,1398844:1,"Either that, or the editor's idea of romance must be sharing a conversation with the next table, while trying to speak louder than the traffic on 57th."
1398844,60,,,1398844:2,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced."
1398844,60,,,1398844:3,Slightly above average wines start at $70+ with only one selection listed at $30+.
1398844,60,,,1398844:4,Service is not what one would expect from a joint in this price category.
1398844,60,,,1398844:5,"For instance, plates were just dumped on the table, I was handed the wine list upside down, etc...."
1398844,60,,,1398844:6,Somehow working the italian charm with constant mille grazie does not constitute proper service.
1398844,60,,,1398844:7,"To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora."
1410878,61,RESTAURANT#GENERAL,positive,,
1410878,61,SERVICE#GENERAL,positive,,
1410878,61,FOOD#QUALITY,positive,,
1410878,61,,,1410878:0,Myagi is one of my favorite restaurants in the City; the place the negative reviews describe sound like they were somewhere else.
1410878,61,,,1410878:1,I've never had bad service and the fish is fresh and delicious.
1410878,61,,,1410878:2,Their tuna tartar appetizer is to die for.
1413697,62,FOOD#QUALITY,positive,,
1413697,62,SERVICE#GENERAL,positive,,
1413697,62,AMBIENCE#GENERAL,positive,,
1413697,62,RESTAURANT#GENERAL,positive,,
1413697,62,,,1413697:0,"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away."
1413697,62,,,1413697:1,It is simply amazing.
1413697,62,,,1413697:2,The place is so cool and the service is prompt and curtious.
1413697,62,,,1413697:3,I highly recommend to anyone to give this place a try.
1413697,62,,,1413697:4,You will find yourself returning quite often.
1413697,62,,,1413697:5,P.S. Please don't tell anyone in my family i eat there.
1413697,62,,,1413697:6,LOL
1417496,63,FOOD#QUALITY,positive,,
1417496,63,SERVICE#GENERAL,positive,,
1417496,63,AMBIENCE#GENERAL,positive,,
1417496,63,RESTAURANT#GENERAL,positive,,
1417496,63,,,1417496:0,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.
1417496,63,,,1417496:1,No gimmicks here -- the food speaks for itself in its freshness and preparation.
1417496,63,,,1417496:2,The dining room is quietly elegant with no music to shout over -- how refreshing!
1417496,63,,,1417496:3,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs."
1417496,63,,,1417496:4,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen."
1417496,63,,,1417496:5,Beautiful experience.
1430994,64,LOCATION#GENERAL,positive,,
1430994,64,SERVICE#GENERAL,positive,,
1430994,64,AMBIENCE#GENERAL,positive,,
1430994,64,FOOD#STYLE_OPTIONS,positive,,
1430994,64,FOOD#QUALITY,positive,,
1430994,64,DRINKS#STYLE_OPTIONS,positive,,
1430994,64,RESTAURANT#GENERAL,positive,,
1430994,64,,,1430994:0,The view is breathtaking the service is top notch... the ambiance is wonderfull.
1430994,64,,,1430994:1,The staff offers impeccable service.
1430994,64,,,1430994:2,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
1430994,64,,,1430994:3,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.
1430994,64,,,1430994:4,I had Filet Mignon with garlic mash.
1430994,64,,,1430994:5,It was divine melts in your mouth.
1430994,64,,,1430994:6,My boyfriend had Prime Rib it was good .
1430994,64,,,1430994:7,We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough.
1430994,64,,,1430994:8,We had Lava Cake... we ordered when our food came it takes at least a 1/2 to make it.
1430994,64,,,1430994:9,It's cuz it's so good you need to taste it!!!
1430994,64,,,1430994:10,All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!
1431154,65,FOOD#QUALITY,positive,,
1431154,65,RESTAURANT#GENERAL,positive,,
1431154,65,,,1431154:0,My wife and I ate here earlier this week and have not stopped ranting and raving about the food.
1431154,65,,,1431154:1,If you like spicy food get the chicken vindaloo.
1431154,65,,,1431154:2,It's very spicy but not offensive.
1431154,65,,,1431154:3,We will definitely go back.
1432551,66,SERVICE#GENERAL,positive,,
1432551,66,FOOD#QUALITY,positive,,
1432551,66,FOOD#STYLE_OPTIONS,positive,,
1432551,66,DRINKS#STYLE_OPTIONS,positive,,
1432551,66,RESTAURANT#GENERAL,positive,,
1432551,66,,,1432551:0,Go to Volare for 1st class service and terrific food.
1432551,66,,,1432551:1,The portions are large and the servers always surprise us with a different starter.
1432551,66,,,1432551:2,The wine list is excellent.
1457607,67,AMBIENCE#GENERAL,positive,,
1457607,67,RESTAURANT#GENERAL,positive,,
1457607,67,FOOD#QUALITY,negative,,
1457607,67,FOOD#PRICES,negative,,
1457607,67,,,1457607:0,The place is a lot of fun.
1457607,67,,,1457607:1,My six year old loved it.
1457607,67,,,1457607:2,The characters really make for an enjoyable experience.
1457607,67,,,1457607:3,"The food however, is what one might expect."
1457607,67,,,1457607:4,It is very overpriced and not very tasty.
