/Reviews,,,,,,,
/Review/@rid,/Review/#id,/Review/Opinions/Opinion/@category,/Review/Opinions/Opinion/@polarity,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/Opinions,/Review/sentences/sentence/text
es_barceloneta_101_Marc_2010-09-16,38,,,es_barceloneta_101_Marc_2010-09-16:4,,,Muy agradable y con unas vistas increíbles.
es_barceloneta_102_Joan_2010-05-15,39,FOOD#QUALITY,neutral,,,,
es_barceloneta_102_Joan_2010-05-15,39,AMBIENCE#GENERAL,negative,,,,
es_barceloneta_102_Joan_2010-05-15,39,SERVICE#GENERAL,negative,,,,
es_barceloneta_102_Joan_2010-05-15,39,RESTAURANT#PRICES,negative,,,,
es_barceloneta_102_Joan_2010-05-15,39,RESTAURANT#GENERAL,negative,,,,
es_barceloneta_102_Joan_2010-05-15,39,,,es_barceloneta_102_Joan_2010-05-15:0,,,"De la comida no tengo nada que decir, pero las mesas se tocan, el servicio no es amable, en definitiva muy caro para lo que es calida precio totalmente desequilibrada."
es_barceloneta_104_Vanesa_2010-03-04,40,FOOD#QUALITY,positive,,,,
es_barceloneta_104_Vanesa_2010-03-04,40,SERVICE#GENERAL,negative,,,,
es_barceloneta_104_Vanesa_2010-03-04,40,RESTAURANT#GENERAL,conflict,,,,
es_barceloneta_104_Vanesa_2010-03-04,40,,,es_barceloneta_104_Vanesa_2010-03-04:0,,,He ido varias veces al restaurante.
es_barceloneta_104_Vanesa_2010-03-04,40,,,es_barceloneta_104_Vanesa_2010-03-04:1,,,La comida muy buena.
es_barceloneta_104_Vanesa_2010-03-04,40,,,es_barceloneta_104_Vanesa_2010-03-04:2,,,Lo que no me gusta es el servicio.
es_barceloneta_105_Fer_2009-12-04,41,SERVICE#GENERAL,negative,,,,
es_barceloneta_105_Fer_2009-12-04,41,FOOD#QUALITY,negative,,,,
es_barceloneta_105_Fer_2009-12-04,41,RESTAURANT#GENERAL,negative,,,,
es_barceloneta_105_Fer_2009-12-04,41,,,es_barceloneta_105_Fer_2009-12-04:0,,,"El último día que fuimos pedimos ostras y nos sentaron mal, a parte de que el camarero que nos sirvió servía el cava chorreando toda la mesa...pasará mucho tiempo hasta q vuelva..."
es_barceloneta_107_Pedro_2009-07-29,42,SERVICE#GENERAL,negative,,,,
es_barceloneta_107_Pedro_2009-07-29,42,FOOD#QUALITY,positive,,,,
es_barceloneta_107_Pedro_2009-07-29,42,FOOD#PRICES,negative,,,,
es_barceloneta_107_Pedro_2009-07-29,42,RESTAURANT#GENERAL,negative,,,,
es_barceloneta_107_Pedro_2009-07-29,42,,,es_barceloneta_107_Pedro_2009-07-29:0,,,Fuimos un lunes noche de julio.
es_barceloneta_107_Pedro_2009-07-29,42,,,es_barceloneta_107_Pedro_2009-07-29:1,,,La única sonrisa que vimos entre el personal fue de la chica que nos condujo a nuestra mesa.
es_barceloneta_107_Pedro_2009-07-29,42,,,es_barceloneta_107_Pedro_2009-07-29:2,,,"A partir de ahi, caras serias (por no decir de mal humor), distraidas, de los camareros... que a veces se hacían esperar, y otras veces se abalanzaban para liquidar la mesa."
es_barceloneta_107_Pedro_2009-07-29,42,,,es_barceloneta_107_Pedro_2009-07-29:3,,,"Cubiertos mal puestos, sin la mas mínima delicadeza."
es_barceloneta_107_Pedro_2009-07-29,42,,,es_barceloneta_107_Pedro_2009-07-29:4,,,"Platos mal presentados, sobrevolando las cabezas de los comensales."
es_barceloneta_107_Pedro_2009-07-29,42,,,es_barceloneta_107_Pedro_2009-07-29:5,,,El servicio realmente malo.
es_barceloneta_107_Pedro_2009-07-29,42,,,es_barceloneta_107_Pedro_2009-07-29:6,,,"La comida decente, aunque en relación al precio no estaba a la altura."
es_barceloneta_107_Pedro_2009-07-29,42,,,es_barceloneta_107_Pedro_2009-07-29:7,,,"Lo siento, pero no lo recomiendo en tales condiciones."
es_barceloneta_107_Pedro_2009-07-29,42,,,es_barceloneta_107_Pedro_2009-07-29:8,,,Saludos
es_barceloneta_108_Pol_2009-07-24,43,RESTAURANT#GENERAL,negative,,,,
es_barceloneta_108_Pol_2009-07-24,43,AMBIENCE#GENERAL,positive,,,,
es_barceloneta_108_Pol_2009-07-24,43,FOOD#QUALITY,positive,,,,
es_barceloneta_108_Pol_2009-07-24,43,SERVICE#GENERAL,negative,,,,
es_barceloneta_108_Pol_2009-07-24,43,,,es_barceloneta_108_Pol_2009-07-24:0,,,"Ya no es lo que era...Ramon,ha bajado mucho, el servicio, la calidad de la comida, lo unico, la terraza."
es_barceloneta_108_Pol_2009-07-24,43,,,es_barceloneta_108_Pol_2009-07-24:1,,,"Sabado pasado, a las 13h, poca gente, o sea,cocina sin agobios, paella,simplemente lamentable."
es_barceloneta_108_Pol_2009-07-24,43,,,es_barceloneta_108_Pol_2009-07-24:2,,,"Es una pena,era de lo mejorcito de Barcelona"
es_barceloneta_109_Miguel_2009-06-11,44,RESTAURANT#GENERAL,negative,,,,
es_barceloneta_109_Miguel_2009-06-11,44,FOOD#QUALITY,negative,,,,
es_barceloneta_109_Miguel_2009-06-11,44,FOOD#PRICES,negative,,,,
es_barceloneta_109_Miguel_2009-06-11,44,AMBIENCE#GENERAL,negative,,,,
es_barceloneta_109_Miguel_2009-06-11,44,RESTAURANT#PRICES,negative,,,,
es_barceloneta_109_Miguel_2009-06-11,44,,,es_barceloneta_109_Miguel_2009-06-11:0,,,Cena de negocio a más de 50 € pp y de primeros: longaniza de vic?
es_barceloneta_109_Miguel_2009-06-11,44,,,es_barceloneta_109_Miguel_2009-06-11:1,,,tal vez del Lidl; anchoas?
es_barceloneta_109_Miguel_2009-06-11,44,,,es_barceloneta_109_Miguel_2009-06-11:2,,,"una o dos pp; de segundo bacalao a la llauna diminuto con ""secas"" de lata / carne con patatas fritas fast food."
es_barceloneta_109_Miguel_2009-06-11,44,,,es_barceloneta_109_Miguel_2009-06-11:3,,,"por el precio podrían haber sido ""peladas y fritas"", no?"
es_barceloneta_109_Miguel_2009-06-11,44,,,es_barceloneta_109_Miguel_2009-06-11:4,,,"en fin, lleno de turistas que vienen una sola vez (de los cruceros?)"
es_barceloneta_109_Miguel_2009-06-11,44,,,es_barceloneta_109_Miguel_2009-06-11:5,,,sin importarles que el cliente vuelva de nuevo por ello.
es_barceloneta_109_Miguel_2009-06-11,44,,,es_barceloneta_109_Miguel_2009-06-11:6,,,muy defraudado por el precio y la calidad; antes no eran así!
es_barceloneta_110_MaricarmenRuesga_2009-05-25,45,SERVICE#GENERAL,positive,,,,
es_barceloneta_110_MaricarmenRuesga_2009-05-25,45,FOOD#QUALITY,positive,,,,
es_barceloneta_110_MaricarmenRuesga_2009-05-25,45,RESTAURANT#GENERAL,positive,,,,
es_barceloneta_110_MaricarmenRuesga_2009-05-25,45,RESTAURANT#PRICES,positive,,,,
es_barceloneta_110_MaricarmenRuesga_2009-05-25,45,,,es_barceloneta_110_MaricarmenRuesga_2009-05-25:0,,,Fue una cena para 4 en Sábado estaba lleno.
es_barceloneta_110_MaricarmenRuesga_2009-05-25,45,,,es_barceloneta_110_MaricarmenRuesga_2009-05-25:1,,,El servicio fue perfecto.
es_barceloneta_110_MaricarmenRuesga_2009-05-25,45,,,es_barceloneta_110_MaricarmenRuesga_2009-05-25:2,,,La cocina deliciosa.
es_barceloneta_110_MaricarmenRuesga_2009-05-25,45,,,es_barceloneta_110_MaricarmenRuesga_2009-05-25:3,,,A través de los años nunca me han defraudado es un valor seguro.
es_barceloneta_110_MaricarmenRuesga_2009-05-25,45,,,es_barceloneta_110_MaricarmenRuesga_2009-05-25:4,,,Coincido con los Datos de la ficha.
es_barceloneta_110_MaricarmenRuesga_2009-05-25,45,,,es_barceloneta_110_MaricarmenRuesga_2009-05-25:5,,,La relación calidad precio también es buena alrededor de 50 € por persona pero para una cena perfecta no lo considero caro.
es_barceloneta_111_Srpoke_2009-03-15,46,FOOD#QUALITY,neutral,,,,
es_barceloneta_111_Srpoke_2009-03-15,46,FOOD#PRICES,negative,,,,
es_barceloneta_111_Srpoke_2009-03-15,46,RESTAURANT#GENERAL,negative,,,,
es_barceloneta_111_Srpoke_2009-03-15,46,,,es_barceloneta_111_Srpoke_2009-03-15:0,,,"Arroz caldoso lamentable (para guiris, puede estar hasta bueno) y caro en general."
es_barceloneta_112_JuanAntonio_2009-03-05,47,RESTAURANT#GENERAL,positive,,,,
es_barceloneta_112_JuanAntonio_2009-03-05,47,FOOD#QUALITY,positive,,,,
es_barceloneta_112_JuanAntonio_2009-03-05,47,SERVICE#GENERAL,positive,,,,
es_barceloneta_112_JuanAntonio_2009-03-05,47,,,es_barceloneta_112_JuanAntonio_2009-03-05:0,,,"Muy bueno, calidad, servicio que justifican su precio."
es_barceloneta_112_JuanAntonio_2009-03-05,47,,,es_barceloneta_112_JuanAntonio_2009-03-05:1,,,"Y de vulgar nada de nada, todo lo contrario."
es_barceloneta_112_JuanAntonio_2009-03-05,47,,,es_barceloneta_112_JuanAntonio_2009-03-05:2,,,Lo recomiendo a los que son capaces de apreciar y valorar el placer gastronómico.
es_barceloneta_113_Anonimo_2009-02-14,48,SERVICE#GENERAL,positive,,,,
es_barceloneta_113_Anonimo_2009-02-14,48,RESTAURANT#GENERAL,positive,,,,
es_barceloneta_113_Anonimo_2009-02-14,48,FOOD#QUALITY,positive,,,,
es_barceloneta_113_Anonimo_2009-02-14,48,,,es_barceloneta_113_Anonimo_2009-02-14:0,,,"Personalmente este restaurante, ya por el servicio y la actitud de los camareros, del maitrê es excelente, creo que este restaurante se merece una estrella michelin, ya que se come muy bien, son unas grandes personas."
es_barceloneta_114_Anonimo_2009-02-07,49,AMBIENCE#GENERAL,positive,,,,
es_barceloneta_114_Anonimo_2009-02-07,49,LOCATION#GENERAL,positive,,,,
es_barceloneta_114_Anonimo_2009-02-07,49,RESTAURANT#PRICES,negative,,,,
es_barceloneta_114_Anonimo_2009-02-07,49,RESTAURANT#GENERAL,negative,,,,
es_barceloneta_114_Anonimo_2009-02-07,49,,,es_barceloneta_114_Anonimo_2009-02-07:0,,,El local es bonito y la situación inmejorable.
es_barceloneta_114_Anonimo_2009-02-07,49,,,es_barceloneta_114_Anonimo_2009-02-07:1,,,Sin embargo el precio es muy alto y con el tiempo ha ido subiendo de forma espectacular sin que mejore el producto.
es_barceloneta_114_Anonimo_2009-02-07,49,,,es_barceloneta_114_Anonimo_2009-02-07:2,,,Yo no lo recomiendo.
es_barceloneta_117_Anonimo_2008-12-06,50,RESTAURANT#PRICES,negative,,,,
es_barceloneta_117_Anonimo_2008-12-06,50,FOOD#QUALITY,positive,,,,
es_barceloneta_117_Anonimo_2008-12-06,50,AMBIENCE#GENERAL,positive,,,,
es_barceloneta_117_Anonimo_2008-12-06,50,RESTAURANT#GENERAL,conflict,,,,
es_barceloneta_117_Anonimo_2008-12-06,50,,,es_barceloneta_117_Anonimo_2008-12-06:0,,,Caro.
es_barceloneta_117_Anonimo_2008-12-06,50,,,es_barceloneta_117_Anonimo_2008-12-06:1,,,La comida siempre bien.
es_barceloneta_117_Anonimo_2008-12-06,50,,,es_barceloneta_117_Anonimo_2008-12-06:2,,,Si te toca cerca de los ventanales vistas de lujo.
es_barceloneta_118_Olga_2008-12-01,51,FOOD#QUALITY,positive,,,,
es_barceloneta_118_Olga_2008-12-01,51,SERVICE#GENERAL,conflict,,,,
es_barceloneta_118_Olga_2008-12-01,51,RESTAURANT#GENERAL,positive,,,,
es_barceloneta_118_Olga_2008-12-01,51,,,es_barceloneta_118_Olga_2008-12-01:0,,,Comida excelente asi como su el servicio de camarero.
es_barceloneta_118_Olga_2008-12-01,51,,,es_barceloneta_118_Olga_2008-12-01:1,,,Un tanto caótica la recepción.
es_barceloneta_118_Olga_2008-12-01,51,,,es_barceloneta_118_Olga_2008-12-01:2,,,"En cuanto a la carta, el tartar de lubina, supremo así como sus postres."
es_barceloneta_118_Olga_2008-12-01,51,,,es_barceloneta_118_Olga_2008-12-01:3,,,Volveremos.
es_barceloneta_118_Olga_2008-12-01,51,,,es_barceloneta_118_Olga_2008-12-01:4,,,gracias
es_barceloneta_11_AntonioSerranoPueyo_2015-01-15,52,FOOD#QUALITY,positive,,,,
es_barceloneta_11_AntonioSerranoPueyo_2015-01-15,52,SERVICE#GENERAL,positive,,,,
es_barceloneta_11_AntonioSerranoPueyo_2015-01-15,52,AMBIENCE#GENERAL,positive,,,,
es_barceloneta_11_AntonioSerranoPueyo_2015-01-15,52,RESTAURANT#GENERAL,positive,,,,
es_barceloneta_11_AntonioSerranoPueyo_2015-01-15,52,,,es_barceloneta_11_AntonioSerranoPueyo_2015-01-15:0,,,Óptimo en la calidad del producto y su elaboración.
es_barceloneta_11_AntonioSerranoPueyo_2015-01-15,52,,,es_barceloneta_11_AntonioSerranoPueyo_2015-01-15:1,,,Servicio excelente.
es_barceloneta_11_AntonioSerranoPueyo_2015-01-15,52,,,es_barceloneta_11_AntonioSerranoPueyo_2015-01-15:2,,,Homogeneidad imbatible.
es_barceloneta_11_AntonioSerranoPueyo_2015-01-15,52,,,es_barceloneta_11_AntonioSerranoPueyo_2015-01-15:3,,,No se puede pedir más.
es_barceloneta_11_AntonioSerranoPueyo_2015-01-15,52,,,es_barceloneta_11_AntonioSerranoPueyo_2015-01-15:4,,,He visitado este restaurante cada vez que viajo a Barcelona y siempre ha sido excelso.
es_barceloneta_11_AntonioSerranoPueyo_2015-01-15,52,,,es_barceloneta_11_AntonioSerranoPueyo_2015-01-15:5,,,"No puedo más que recomendarlo ya que, sin duda, es uno de los valores más seguros de la Ciudad Condal."
es_barceloneta_120_Gabriela_2008-07-18,53,SERVICE#GENERAL,positive,,,,
es_barceloneta_120_Gabriela_2008-07-18,53,RESTAURANT#GENERAL,positive,,,,
es_barceloneta_120_Gabriela_2008-07-18,53,,,es_barceloneta_120_Gabriela_2008-07-18:0,,,Servicio impecable y se come de maravilla!
es_barceloneta_122_Luis_2008-05-20,54,RESTAURANT#GENERAL,positive,,,,
es_barceloneta_122_Luis_2008-05-20,54,FOOD#QUALITY,positive,,,,
es_barceloneta_122_Luis_2008-05-20,54,AMBIENCE#GENERAL,negative,,,,
es_barceloneta_122_Luis_2008-05-20,54,,,es_barceloneta_122_Luis_2008-05-20:0,,,"Buen reestaurante, buena calidad en los platos."
es_barceloneta_122_Luis_2008-05-20,54,,,es_barceloneta_122_Luis_2008-05-20:1,,,El único defecto es que es muy ruidoso y en algunos lugares las mesas estan muy pegadas unas a otras y creo que por el precio que pagas  podrían tener las mesas mas separadas.
es_barceloneta_123_Isabel_2008-05-16,55,FOOD#QUALITY,positive,,,,
es_barceloneta_123_Isabel_2008-05-16,55,,,es_barceloneta_123_Isabel_2008-05-16:0,,,Buenisima la langosta a la plancha
es_barceloneta_126_MarcSoler_2008-04-30,56,RESTAURANT#GENERAL,positive,,,,
es_barceloneta_126_MarcSoler_2008-04-30,56,FOOD#QUALITY,positive,,,,
es_barceloneta_126_MarcSoler_2008-04-30,56,SERVICE#GENERAL,positive,,,,
es_barceloneta_126_MarcSoler_2008-04-30,56,,,es_barceloneta_126_MarcSoler_2008-04-30:0,,,Lugar perfecto.
es_barceloneta_126_MarcSoler_2008-04-30,56,,,es_barceloneta_126_MarcSoler_2008-04-30:1,,,Comida digna y servicio excelente.
es_barceloneta_126_MarcSoler_2008-04-30,56,,,es_barceloneta_126_MarcSoler_2008-04-30:2,,,Para ir y repetir.
es_barceloneta_128_MariaCantero_2008-04-01,57,FOOD#QUALITY,positive,,,,
es_barceloneta_128_MariaCantero_2008-04-01,57,SERVICE#GENERAL,positive,,,,
es_barceloneta_128_MariaCantero_2008-04-01,57,RESTAURANT#GENERAL,positive,,,,
es_barceloneta_128_MariaCantero_2008-04-01,57,,,es_barceloneta_128_MariaCantero_2008-04-01:0,,,excelemte cocina y excelente servicio
es_barceloneta_129_JoanCarles_2008-03-26,58,RESTAURANT#GENERAL,positive,,,,
es_barceloneta_129_JoanCarles_2008-03-26,58,SERVICE#GENERAL,positive,,,,
es_barceloneta_129_JoanCarles_2008-03-26,58,,,es_barceloneta_129_JoanCarles_2008-03-26:0,,,Es una pasada.
es_barceloneta_129_JoanCarles_2008-03-26,58,,,es_barceloneta_129_JoanCarles_2008-03-26:1,,,La atención y esmero del servicio y de su maitre son dignos de premio.
es_barceloneta_12_AntonioSerranoPueyo_2014-12-15,59,RESTAURANT#GENERAL,positive,,,,
es_barceloneta_12_AntonioSerranoPueyo_2014-12-15,59,FOOD#QUALITY,positive,,,,
es_barceloneta_12_AntonioSerranoPueyo_2014-12-15,59,SERVICE#GENERAL,positive,,,,
es_barceloneta_12_AntonioSerranoPueyo_2014-12-15,59,,,es_barceloneta_12_AntonioSerranoPueyo_2014-12-15:0,,,Un valor seguro.
es_barceloneta_12_AntonioSerranoPueyo_2014-12-15,59,,,es_barceloneta_12_AntonioSerranoPueyo_2014-12-15:1,,,Producto y cocina catalana y marinera de un muy buen nivel y servicio excelente.
es_barceloneta_12_AntonioSerranoPueyo_2014-12-15,59,,,es_barceloneta_12_AntonioSerranoPueyo_2014-12-15:2,,,Un restaurante muy homogéneo y que nunca defraudará.
es_barceloneta_130_Alvaro_2008-03-21,60,RESTAURANT#GENERAL,positive,,,,
es_barceloneta_130_Alvaro_2008-03-21,60,SERVICE#GENERAL,positive,,,,
es_barceloneta_130_Alvaro_2008-03-21,60,FOOD#QUALITY,positive,,,,
es_barceloneta_130_Alvaro_2008-03-21,60,RESTAURANT#PRICES,positive,,,,
es_barceloneta_130_Alvaro_2008-03-21,60,AMBIENCE#GENERAL,positive,,,,
es_barceloneta_130_Alvaro_2008-03-21,60,,,es_barceloneta_130_Alvaro_2008-03-21:0,,,"Repito cada vez que puedo, con la familia o con la empresa."
es_barceloneta_130_Alvaro_2008-03-21,60,,,es_barceloneta_130_Alvaro_2008-03-21:1,,,"La atención es exquisita y la comida (fideua,arroces y entrantes) de muy buena calidad."
es_barceloneta_130_Alvaro_2008-03-21,60,,,es_barceloneta_130_Alvaro_2008-03-21:2,,,El precio lo vale y el entorno más.
es_barceloneta_132_Fer_2008-02-11,61,RESTAURANT#GENERAL,positive,,,,
es_barceloneta_132_Fer_2008-02-11,61,FOOD#QUALITY,positive,,,,
es_barceloneta_132_Fer_2008-02-11,61,RESTAURANT#PRICES,negative,,,,
es_barceloneta_132_Fer_2008-02-11,61,AMBIENCE#GENERAL,positive,,,,
es_barceloneta_132_Fer_2008-02-11,61,SERVICE#GENERAL,negative,,,,
es_barceloneta_132_Fer_2008-02-11,61,,,es_barceloneta_132_Fer_2008-02-11:0,,,Muy recomendable.
es_barceloneta_132_Fer_2008-02-11,61,,,es_barceloneta_132_Fer_2008-02-11:1,,,No es nada barato pero ofrece calidad y los platos están bien cocinados y con elementos frescos.
es_barceloneta_132_Fer_2008-02-11,61,,,es_barceloneta_132_Fer_2008-02-11:2,,,"Buen ambiente, servicio mediocre."
es_barceloneta_133_Theo_2008-02-02,62,RESTAURANT#GENERAL,positive,,,,
es_barceloneta_133_Theo_2008-02-02,62,SERVICE#GENERAL,positive,,,,
es_barceloneta_133_Theo_2008-02-02,62,FOOD#QUALITY,positive,,,,
es_barceloneta_133_Theo_2008-02-02,62,,,es_barceloneta_133_Theo_2008-02-02:0,,,"fuimos a cenar para un cumpleaños con amigos y fue fantastico, un buen trato  y la comida excelente, sobretodo el solomillo a los 3 quesos y la cabra caliente sobre pure de manzana..."
es_barceloneta_135_Pedro_2007-11-24,63,LOCATION#GENERAL,positive,,,,
es_barceloneta_135_Pedro_2007-11-24,63,AMBIENCE#GENERAL,conflict,,,,
es_barceloneta_135_Pedro_2007-11-24,63,FOOD#QUALITY,negative,,,,
es_barceloneta_135_Pedro_2007-11-24,63,FOOD#PRICES,negative,,,,
es_barceloneta_135_Pedro_2007-11-24,63,RESTAURANT#GENERAL,negative,,,,
es_barceloneta_135_Pedro_2007-11-24,63,,,es_barceloneta_135_Pedro_2007-11-24:0,,,"Calidad/Precio :elevado , la ubicación y el entorno muy agradable, pero en el interior hay un exceso de ruido que hacer sentirse incómodo y no disfrutar de la comida, sinceramente prefiero otros donde me encuentro mas agusto."
es_barceloneta_137_Gema_2007-09-28,64,FOOD#QUALITY,positive,,,,
es_barceloneta_137_Gema_2007-09-28,64,AMBIENCE#GENERAL,conflict,,,,
es_barceloneta_137_Gema_2007-09-28,64,SERVICE#GENERAL,positive,,,,
es_barceloneta_137_Gema_2007-09-28,64,FOOD#PRICES,positive,,,,
es_barceloneta_137_Gema_2007-09-28,64,RESTAURANT#GENERAL,positive,,,,
es_barceloneta_137_Gema_2007-09-28,64,,,es_barceloneta_137_Gema_2007-09-28:0,,,"Un lugar magnífico para comer buen marisco y cualquiera de sus arroces o suquet, aunque muy recomendable, no lo recomendaría para una cena íntima romántica, puesto que las conversaciones de las mmesas vecinas son muy animadas, puesto que el local se presta a ello, y el ambiente es de familias o grupos en general."
es_barceloneta_137_Gema_2007-09-28,64,,,es_barceloneta_137_Gema_2007-09-28:1,,,"Servicio excelente, vistas magníficas y excelente relación calidad-precio, siempre teniendo en cuenta que la calidad es muy alta."
es_barceloneta_137_Gema_2007-09-28,64,,,es_barceloneta_137_Gema_2007-09-28:2,,,Más que recomendable.
es_barceloneta_138_Jordi_2007-09-18,65,FOOD#QUALITY,positive,,,,
es_barceloneta_138_Jordi_2007-09-18,65,RESTAURANT#PRICES,negative,,,,
es_barceloneta_138_Jordi_2007-09-18,65,SERVICE#GENERAL,negative,,,,
es_barceloneta_138_Jordi_2007-09-18,65,RESTAURANT#GENERAL,negative,,,,
es_barceloneta_138_Jordi_2007-09-18,65,,,es_barceloneta_138_Jordi_2007-09-18:0,,,"he ido varias veces pero el sitio es para turistas y aunque la calidad es buena el precio es exagerado y el servicio deja mucho que desear, sobretodo en cuanto a las reservas."
es_barceloneta_138_Jordi_2007-09-18,65,,,es_barceloneta_138_Jordi_2007-09-18:1,,,solo iré como ultimo recurso.
es_barceloneta_139_Ana_2007-04-17,66,RESTAURANT#GENERAL,positive,,,,
es_barceloneta_139_Ana_2007-04-17,66,FOOD#QUALITY,positive,,,,
es_barceloneta_139_Ana_2007-04-17,66,SERVICE#GENERAL,positive,,,,
es_barceloneta_139_Ana_2007-04-17,66,,,es_barceloneta_139_Ana_2007-04-17:0,,,"Me parece un lugar estupendo, la comida está buenisima y el servicio estupendo, dignos de admirar."
es_barceloneta_139_Ana_2007-04-17,66,,,es_barceloneta_139_Ana_2007-04-17:1,,,un lugar para ir con alguien especial(como fuí yo..)
es_barceloneta_13_AntonioSerranoPueyo_2014-11-21,67,FOOD#QUALITY,positive,,,,
es_barceloneta_13_AntonioSerranoPueyo_2014-11-21,67,SERVICE#GENERAL,positive,,,,
es_barceloneta_13_AntonioSerranoPueyo_2014-11-21,67,AMBIENCE#GENERAL,positive,,,,
es_barceloneta_13_AntonioSerranoPueyo_2014-11-21,67,RESTAURANT#GENERAL,positive,,,,
es_barceloneta_13_AntonioSerranoPueyo_2014-11-21,67,,,es_barceloneta_13_AntonioSerranoPueyo_2014-11-21:0,,,Estuve de nuevo en el Restaurante Barceloneta y pude disfrutar otra vez de una comida excelente:
es_barceloneta_13_AntonioSerranoPueyo_2014-11-21,67,,,es_barceloneta_13_AntonioSerranoPueyo_2014-11-21:1,,,"Unos entrantes magníficos: Buñuelos de Bacalao, Revuelto de ceps con butifarra y gambas al ajillo."
es_barceloneta_13_AntonioSerranoPueyo_2014-11-21,67,,,es_barceloneta_13_AntonioSerranoPueyo_2014-11-21:2,,,como plato principal una Paella de pescado y marisco.
es_barceloneta_13_AntonioSerranoPueyo_2014-11-21,67,,,es_barceloneta_13_AntonioSerranoPueyo_2014-11-21:3,,,De postres el magnífico Tiramisú y un Queso Gallego de Tetilla con Dulce de Membrillo.
es_barceloneta_13_AntonioSerranoPueyo_2014-11-21,67,,,es_barceloneta_13_AntonioSerranoPueyo_2014-11-21:4,,,"Para beber, agua con gas y sin gas y una botella de Gran Vos 2007 de Viñas del Vero."
es_barceloneta_13_AntonioSerranoPueyo_2014-11-21,67,,,es_barceloneta_13_AntonioSerranoPueyo_2014-11-21:5,,,D.O.
es_barceloneta_13_AntonioSerranoPueyo_2014-11-21,67,,,es_barceloneta_13_AntonioSerranoPueyo_2014-11-21:6,,,Somontano.
es_barceloneta_13_AntonioSerranoPueyo_2014-11-21,67,,,es_barceloneta_13_AntonioSerranoPueyo_2014-11-21:7,,,"El producto de primera, la elaboración excelente y el servicio impecable."
es_barceloneta_13_AntonioSerranoPueyo_2014-11-21,67,,,es_barceloneta_13_AntonioSerranoPueyo_2014-11-21:8,,,"La luz natural que entra por la vidriera de la terraza, añadida a la decoración tan acogedora da una sensación de bienestar difícil de conseguir en otros lugares."
